ligand,sample,n_pocket_residues_touched,donor_to_centroid,rg_about_donor,centroid_fe_dist,azimuth_about_axis,distal_half_contacts,distal_half_buried_frac,contact_consensus
A1ASV,pred.model_idx_8,10,4.121327604943913,5.3123122768972015,6.0863155185143905,-115.64746102158013,49,0.45454545454545453,0.8493265993265993
A1ASV,pred.model_idx_9,12,4.01622910105347,5.23335007862598,5.948540624034195,-50.426315634658486,76,0.8181818181818182,0.9280626780626781
A1BNX,pred.model_idx_0,13,5.191219561060953,6.474326133456126,6.832608700107809,13.33581261995289,74,0.29411764705882354,0.8998778998779
A1BNX,pred.model_idx_1,14,5.32785069219004,6.622195375269087,7.043763570248792,55.032274616431614,101,0.5294117647058824,0.8571428571428571
A1BNX,pred.model_idx_2,11,5.181518045019727,6.492011475652212,6.838473377386066,34.873741453028806,98,0.47058823529411764,0.8608058608058607
A1BNX,pred.model_idx_3,12,5.118127620185451,6.452170489797349,6.704093721795873,1.8501659902541385,80,0.35294117647058826,0.915038665038665
A1BNX,pred.model_idx_4,11,5.0419824824969615,6.400509811955699,6.783527470427279,46.46320631727707,83,0.47058823529411764,0.7812372812372812
A1BNX,pred.model_idx_5,12,5.129128371320118,6.461504518845346,6.919409650273967,32.597887778041866,102,0.5294117647058824,0.915038665038665
A1BNX,pred.model_idx_6,12,5.3147247255436,6.621573377982004,7.144852414567537,48.28630059118266,109,0.5882352941176471,0.915038665038665
A1BNX,pred.model_idx_7,12,5.122994887106741,6.469449787951332,6.761479012527602,48.66210526058319,83,0.47058823529411764,0.915038665038665
A1BNX,pred.model_idx_8,13,5.297700835362777,6.603659143856177,6.834751548464564,-0.2294144400813978,72,0.29411764705882354,0.8998778998779
A1BNX,pred.model_idx_9,12,5.283831614816753,6.579302115234518,7.050307853409996,22.714992666948188,93,0.4117647058823529,0.8028083028083028
A1CIW,pred.model_idx_0,12,5.152228523540959,6.767440623585109,7.911346638454737,-61.73128689994965,68,0.4375,0.622954822954823
A1CIW,pred.model_idx_1,12,4.27857262689706,6.169337497353342,7.679167148762475,-60.22760435705843,140,0.6875,0.5683132227249874
A1CIW,pred.model_idx_2,12,5.098671090841036,6.71615559211518,7.774920567444926,-66.67604487925436,59,0.25,0.6882122507122508
A1CIW,pred.model_idx_3,12,5.355036488846272,6.93504445281355,7.973121505839165,-78.18068632200978,46,0.0625,0.6882122507122508
A1CIW,pred.model_idx_4,11,4.3422462004623466,5.691900102887436,7.504162278557793,-85.06643543860655,80,0.4375,0.6814407814407815
A1CIW,pred.model_idx_5,10,4.193959302480101,6.272497633518884,7.5352950385740955,172.94811528710002,50,0.125,0.5767450142450142
A1CIW,pred.model_idx_6,13,5.48739735275579,7.062985151478092,8.765066704368612,-84.48494265973267,63,0.25,0.648332495391319
A1CIW,pred.model_idx_7,12,4.495695637239615,6.001147387687625,7.380587066771539,20.443354408734166,100,0.5,0.612778017189782
A1CIW,pred.model_idx_8,11,2.900960220785929,4.7643877611016325,7.456190751572303,-65.90855653028541,77,0.4375,0.6814407814407815
A1CIW,pred.model_idx_9,11,4.611588180961225,6.116705138389458,7.48919657244896,23.421218677899574,81,0.5,0.5781234288587229
CFF,pred.model_idx_0,6,2.408701011172721,3.3954776646929328,4.293507705637356,-54.00763957290871,22,0.14285714285714285,0.8333333333333335
CFF,pred.model_idx_1,6,2.401932981146303,3.384071565014968,4.639982424865553,-91.69518390110545,21,0.14285714285714285,0.8333333333333335
CFF,pred.model_idx_2,5,2.374851128524283,3.345900231199797,4.4193570504990785,-90.60795261699906,20,0.0,0.825925925925926
CFF,pred.model_idx_3,5,2.3847901770964066,3.3613587282526094,4.4923184329543275,-70.50807979057306,29,0.14285714285714285,0.825925925925926
CFF,pred.model_idx_4,5,2.412626575932952,3.3980976715971964,4.440449124071729,-87.44994100756954,20,0.0,0.825925925925926
CFF,pred.model_idx_5,4,2.368876623198224,3.350244793990689,4.158525578539056,72.09821684752342,19,0.0,0.7333333333333334
CFF,pred.model_idx_6,5,2.37160365209979,3.3685552965201992,4.652167301047844,-125.98569595732054,25,0.14285714285714285,0.7555555555555555
CFF,pred.model_idx_7,5,2.403031017575214,3.3836282934996613,4.486330197706934,-128.48643590984094,21,0.14285714285714285,0.7555555555555555
CFF,pred.model_idx_8,4,2.3837847490056303,3.3635253720719023,4.370391419331141,-78.86791456771532,17,0.14285714285714285,0.6666666666666667
CFF,pred.model_idx_9,6,2.3524918725054254,3.3378162450491917,4.451467062688893,-85.45517171388786,25,0.14285714285714285,0.8333333333333335
CL6,pred.model_idx_0,7,3.7856578241568535,4.9396224633062795,5.531927620784639,-16.92215165705563,48,0.25,0.8564814814814814
CL6,pred.model_idx_1,9,3.8342006668404824,4.980485169137641,5.638464120095117,30.030115746946606,75,0.5833333333333334,0.8888888888888888
CL6,pred.model_idx_2,8,3.724615968177122,4.878561660981647,5.462981016844192,-46.740110788918834,61,0.3333333333333333,0.9104938271604939
CL6,pred.model_idx_3,8,3.7972469193351124,4.937659639950895,5.577777905797254,52.693874351466796,51,0.3333333333333333,0.9104938271604939
CL6,pred.model_idx_4,8,3.7497379387898557,4.899107416662754,5.552263333956702,43.07597413632886,42,0.25,0.9104938271604939
CL6,pred.model_idx_5,9,3.7562948768167814,4.910808939472192,5.421599900545964,-61.89014751439248,51,0.16666666666666666,0.8888888888888888
CL6,pred.model_idx_6,9,3.766295374927463,4.91198535014102,5.770791970882333,77.34616486270153,41,0.25,0.8888888888888888
CL6,pred.model_idx_7,8,3.7426840452274366,4.88194174483883,5.5549881280161175,124.15863710679258,46,0.25,0.9104938271604939
CL6,pred.model_idx_8,7,3.7752747621332143,4.911962939599606,5.582910858109773,46.30090614265896,40,0.3333333333333333,0.8564814814814814
CL6,pred.model_idx_9,8,3.7366738891158273,4.887131805057032,5.570317254304283,-91.82054451054762,60,0.3333333333333333,0.8364197530864197
D0R,pred.model_idx_0,15,6.267871954799402,7.853121515460293,8.281033335885901,172.51367332459412,69,0.25,0.8006535947712418
D0R,pred.model_idx_1,16,6.108521683780255,7.66694085971331,8.143196299125524,-124.09076624322022,98,0.35,0.8294753086419753
D0R,pred.model_idx_2,16,5.867800551967327,7.666116288657478,8.433749922584406,118.58717719230411,90,0.4,0.8294753086419753
D0R,pred.model_idx_3,16,4.275003803359577,7.0164948392533075,8.845668444275757,-70.48013702429257,124,0.65,0.7683369644153958
D0R,pred.model_idx_4,15,5.1305870875155986,6.817732272644872,7.7448467310187645,-53.49479905946109,105,0.4,0.7398783587509078
D0R,pred.model_idx_5,14,5.138975082704173,7.096825092267943,7.435711563907651,-131.87580415657334,125,0.5,0.7016612200435729
D0R,pred.model_idx_6,17,3.727806342037616,6.382841633400688,8.773985121039567,-81.91897192029718,112,0.55,0.8075526506899057
D0R,pred.model_idx_7,16,4.287967949811189,6.3477350022300545,7.446630584730066,-45.63646904442645,130,0.45,0.7802287581699345
D0R,pred.model_idx_8,13,6.704988346651535,8.225176212805858,8.955984371926757,147.57853873784495,78,0.25,0.7048838053740014
D0R,pred.model_idx_9,15,5.599778806607171,7.18792597041021,8.025975643147085,-78.00538125998689,101,0.5,0.8104575163398694
D7J,pred.model_idx_0,12,6.009148987039921,7.4290491593315435,7.816104988771692,68.8581788779988,58,0.23529411764705882,0.7707366707366706
D7J,pred.model_idx_1,14,6.399704260846559,7.953877378545711,8.239459061509901,92.81158759588503,65,0.23529411764705882,0.7571428571428572
D7J,pred.model_idx_2,14,5.795113782018415,7.273368596138527,7.6644466347628795,166.08588034419668,85,0.29411764705882354,0.7411375661375662
D7J,pred.model_idx_3,12,5.212681894712849,6.446447605875202,7.180614094265285,-60.012393532265676,64,0.29411764705882354,0.692897842897843
D7J,pred.model_idx_4,12,4.965283418892702,6.247404715277423,7.045901813899145,133.02395979752527,82,0.4117647058823529,0.6722934472934473
D7J,pred.model_idx_5,10,5.82429355132211,7.117695529246726,7.738937369385181,114.66317652390889,56,0.23529411764705882,0.710974210974211
D7J,pred.model_idx_6,14,6.255506373903285,7.65225877264546,8.122769438244926,138.0974476416882,78,0.4117647058823529,0.7419312169312169
D7J,pred.model_idx_7,12,6.322415312664389,7.7325661100994685,7.994061989482912,71.70974656434245,72,0.29411764705882354,0.6493386243386243
D7J,pred.model_idx_8,10,5.453923081370753,6.609290177247389,7.389958555235401,48.89967542786832,61,0.23529411764705882,0.7400747400747401
D7J,pred.model_idx_9,13,6.25932991165241,7.595484579669687,7.995048894488358,63.40420062876723,72,0.23529411764705882,0.7746438746438746
D7M,pred.model_idx_0,11,5.1617138314482895,6.565408375564389,7.161078474583552,44.144866228732724,85,0.5,0.7939153439153439
D7M,pred.model_idx_1,13,5.524299802290655,6.75932267826929,7.417682370785665,46.10519586146348,76,0.2857142857142857,0.6732142857142857
D7M,pred.model_idx_2,11,5.042475603829926,6.492761197327162,7.1408400047781955,-129.37188644329657,91,0.42857142857142855,0.7894383394383395
D7M,pred.model_idx_3,14,5.221915998292422,6.682776309805421,7.128042946345545,-27.796743490423683,84,0.5,0.7749338624338624
D7M,pred.model_idx_4,12,5.156305328402754,6.619836178825179,7.174680859300857,85.04059775429968,90,0.5714285714285714,0.843121693121693
D7M,pred.model_idx_5,12,4.991131280955616,6.313917372456413,6.979950430730707,35.54218715696171,81,0.42857142857142855,0.843121693121693
D7M,pred.model_idx_6,12,5.168856180665992,6.498024352274976,7.28210386489836,170.25461624521424,81,0.5,0.7145706145706145
D7M,pred.model_idx_7,12,5.573517753078064,6.929445345271398,7.4600548721574755,151.55908088021556,45,0.21428571428571427,0.6138888888888887
D7M,pred.model_idx_8,11,5.279822470599402,6.6684059280078065,7.270772859622201,50.6338002796091,90,0.5,0.7939153439153439
D7M,pred.model_idx_9,12,5.2129252780771465,6.654557613732318,7.320198392566955,-154.3109842440995,89,0.42857142857142855,0.843121693121693
D7Y,pred.model_idx_0,11,4.652579585386359,5.804719854789944,6.600537165445551,75.72125017802414,44,0.23076923076923078,0.7191697191697192
D7Y,pred.model_idx_1,12,5.286635327801912,6.561778073165953,7.067917002613281,64.59946380440626,50,0.23076923076923078,0.8193935693935694
D7Y,pred.model_idx_2,11,4.5242237917343875,5.785357663645031,6.5180565945339355,-101.98225885016566,63,0.38461538461538464,0.6894586894586896
D7Y,pred.model_idx_3,12,4.778415788293876,5.929186878235248,6.581655783556567,81.20228115249479,57,0.23076923076923078,0.6737077737077738
D7Y,pred.model_idx_4,9,4.691068094907197,5.791938580347561,6.712567112619927,90.49282618827961,43,0.15384615384615385,0.6823361823361823
D7Y,pred.model_idx_5,11,4.893336035421597,6.086804099701923,6.551815815595053,38.76173424598916,44,0.07692307692307693,0.7191697191697192
D7Y,pred.model_idx_6,12,5.3210330646568496,6.719634899693969,7.285245138430367,120.44039170194947,64,0.38461538461538464,0.7165445665445664
D7Y,pred.model_idx_7,11,4.899697285098001,6.082785628312081,6.80834189068172,93.09612372674793,55,0.23076923076923078,0.7658730158730158
D7Y,pred.model_idx_8,11,4.87748833093236,6.17913706968262,6.770311952702022,130.78562983118857,35,0.15384615384615385,0.7658730158730159
D7Y,pred.model_idx_9,13,5.006458085828518,6.2301187670743365,7.014745037100645,147.6065182199308,51,0.15384615384615385,0.766992266992267
D81,pred.model_idx_0,14,5.927303652677951,7.4772698486071025,7.771028266148027,10.027165923721451,93,0.4444444444444444,0.7675744371822802
D81,pred.model_idx_1,15,5.930432650300741,7.523270646615222,7.8835191999074015,41.140905496439295,91,0.3888888888888889,0.8629357298474946
D81,pred.model_idx_2,12,5.4856601273847625,6.97349956581661,7.42054525024656,-80.49357695662114,98,0.4444444444444444,0.7278050108932461
D81,pred.model_idx_3,15,6.06463776423784,7.670559645669786,7.897323346853229,53.70194077464387,106,0.5,0.8629357298474946
D81,pred.model_idx_4,15,6.233687519769963,7.8297119856210395,8.108952661151898,17.019815204859384,98,0.5,0.8629357298474946
D81,pred.model_idx_5,14,6.027386409081695,7.718361653298653,7.897966150425792,-171.56870122690438,89,0.3333333333333333,0.6944444444444445
D81,pred.model_idx_6,13,5.665347115698916,7.110383252680548,7.696973701629768,31.875808277018198,81,0.3888888888888889,0.7233024691358024
D81,pred.model_idx_7,15,6.204410815657233,7.750793238974533,8.004455819000649,77.88059289708312,102,0.4444444444444444,0.7145969498910676
D81,pred.model_idx_8,14,6.036895970922023,7.671689729489557,7.992948723535508,134.5995578337688,82,0.3333333333333333,0.8432461873638345
D81,pred.model_idx_9,15,6.117519640987709,7.714009897222355,7.983321433678212,64.5586054247595,108,0.4444444444444444,0.8629357298474946
DEJ,pred.model_idx_0,13,5.671886042300604,7.100473120894166,7.639963634134554,-48.31888951621225,105,0.4444444444444444,0.7060457516339869
DEJ,pred.model_idx_1,12,6.708901836712057,8.187613263091139,8.459861190832385,69.29086311556622,75,0.2777777777777778,0.7255799755799756
DEJ,pred.model_idx_2,14,5.49517152107366,6.792086832523605,7.425639549674807,57.76206807381535,131,0.7777777777777778,0.7139705882352941
DEJ,pred.model_idx_3,13,5.6536035798662185,6.994685459380978,7.64587504089485,107.32257304220437,75,0.3333333333333333,0.7444444444444444
DEJ,pred.model_idx_4,13,6.438881280009516,7.941833590788954,8.328456102842585,77.77842764408632,84,0.3888888888888889,0.661896981014628
DEJ,pred.model_idx_5,13,5.5478567405955,6.8831304651299465,7.307686165254129,22.448195895104366,101,0.4444444444444444,0.7213779956427016
DEJ,pred.model_idx_6,13,6.47694820912792,7.847326013844943,8.385712428980808,129.18196118279906,87,0.3333333333333333,0.7486775479422537
DEJ,pred.model_idx_7,13,5.668686309888065,6.946152804523075,7.33425548968813,18.44432628954874,83,0.3888888888888889,0.7326719576719577
DEJ,pred.model_idx_8,13,5.425467479563787,6.68978737592871,7.550401553231953,72.13006050224891,73,0.2222222222222222,0.7562169312169311
DEJ,pred.model_idx_9,14,5.552416000964994,7.030033351195349,7.4875715555260935,98.32148673262479,87,0.5,0.7061974789915966
DJ1,pred.model_idx_0,13,5.843531828394049,7.1074480958989374,7.855136966846335,49.12055706674571,99,0.47368421052631576,0.7141534391534391
DJ1,pred.model_idx_1,13,7.007777035101895,8.459490669337923,8.884785920071252,93.82078704077296,104,0.47368421052631576,0.7505757858699034
DJ1,pred.model_idx_2,14,5.982317817322615,7.347376826512251,7.983492994331024,-70.05915659566278,160,0.5789473684210527,0.7203885257806827
DJ1,pred.model_idx_3,17,6.03106123192005,7.675805612108204,7.7401269895227305,-8.373283482809505,109,0.5263157894736842,0.7534495279593317
DJ1,pred.model_idx_4,14,5.317919853357364,6.94004638830281,7.320689854880331,-87.81398182525199,74,0.21052631578947367,0.7345536362693226
DJ1,pred.model_idx_5,14,5.533136660379229,6.89790229540279,7.290650329395145,-10.233258211185685,115,0.5789473684210527,0.756917211328976
DJ1,pred.model_idx_6,12,5.0702357620827865,6.51713846872328,7.3816023130987105,173.8884818241238,108,0.47368421052631576,0.6847274094823114
DJ1,pred.model_idx_7,13,5.535372061862496,6.895022626912912,7.369385904323209,89.06216294353585,88,0.2631578947368421,0.7376128229069405
DJ1,pred.model_idx_8,14,6.621695138276414,8.134374404262319,8.429237392379813,100.8745351207306,101,0.3684210526315789,0.7348583877995642
DJ1,pred.model_idx_9,15,5.959025637826057,7.5857336240725335,7.8147544140726675,-91.39101804961743,109,0.42105263157894735,0.7866557734204793
ERY,pred.model_idx_0,17,6.322352855372393,8.047562514909254,9.754331670274382,-116.99264591429612,114,0.36,0.7990463631846499
ERY,pred.model_idx_1,16,6.159391893420326,7.803649865011005,9.667902951370797,-95.00099746454227,99,0.24,0.7165042235217673
ERY,pred.model_idx_2,17,6.2912269033658905,7.998291826212326,9.43535400837511,-103.05701825615056,148,0.52,0.7895482169475977
ERY,pred.model_idx_3,18,6.227538779848545,7.959093525339306,9.535435577186517,-115.47970665945854,126,0.44,0.8035412605588044
ERY,pred.model_idx_4,16,6.47812603628128,8.014077775279905,9.76784436857038,-94.55543100791165,91,0.28,0.6602988953866147
ERY,pred.model_idx_5,15,6.332712098743088,8.002135588728308,9.509501543403758,-134.7638045985276,106,0.36,0.7378043420097085
ERY,pred.model_idx_6,15,6.1790798765138435,7.850093513867882,9.67633972396958,-167.44881603977822,125,0.4,0.7703885257806826
ERY,pred.model_idx_7,17,6.5649434842915095,8.055622454984773,9.868459759778771,-107.06029338078592,136,0.4,0.6949317738791423
ERY,pred.model_idx_8,16,6.172970839661611,7.912446918323947,9.733966566850714,-118.1626265396921,116,0.48,0.7516053204907693
ERY,pred.model_idx_9,15,6.45815087532052,8.062784127544676,9.811139283044817,-153.59586531835356,140,0.56,0.7213048962274968
FZV,pred.model_idx_0,12,5.8634653586157865,7.16198167880703,7.792917121009988,35.68732015591947,90,0.3888888888888889,0.8442002442002442
FZV,pred.model_idx_1,14,5.499065384764645,6.960373865774119,7.594751872036941,71.94562754848239,146,0.6111111111111112,0.8950396825396827
FZV,pred.model_idx_2,15,5.579724720399916,7.028849690594683,7.635366286814295,117.67673609586889,108,0.5,0.8715413943355119
FZV,pred.model_idx_3,15,5.500981751079729,7.03784193159054,7.507368172293194,-24.611804375684567,95,0.4444444444444444,0.8715413943355119
FZV,pred.model_idx_4,12,5.465763470242466,6.9179949563595535,7.6019623667938845,110.82101103799447,80,0.3888888888888889,0.8179436304436304
FZV,pred.model_idx_5,13,5.737768757779473,7.225740569919722,7.692808601714659,39.17764512290006,108,0.4444444444444444,0.8794668294668295
FZV,pred.model_idx_6,14,5.507334214723688,6.983529505296827,7.708783943164829,92.51708153104967,95,0.5,0.8950396825396827
FZV,pred.model_idx_7,15,6.291988738283634,7.863413155841392,8.147078591739826,64.63606894131115,112,0.5555555555555556,0.7678104575163398
FZV,pred.model_idx_8,14,5.789690398093031,7.185147616456483,7.790178699878515,61.17663347898781,80,0.3888888888888889,0.8554154995331467
FZV,pred.model_idx_9,14,5.713961435496428,7.232673321696368,7.824554890361901,118.89600849355782,106,0.4444444444444444,0.8123677248677248
DEV,pred.model_idx_0,12,5.837525318274014,7.3949091016469986,7.858030788213873,50.36283673371391,97,0.3888888888888889,0.7475104144221791
DEV,pred.model_idx_1,13,6.5837732617077425,8.018709808940589,8.428418735955448,62.4802618795761,94,0.4444444444444444,0.6732298474945533
DEV,pred.model_idx_2,14,5.957121581693595,7.257698974565245,7.974678642929664,109.27666751608197,146,0.7222222222222222,0.7687363834422658
DEV,pred.model_idx_3,14,5.325353809444339,6.777373379039916,7.253782858848954,-50.077179309975755,102,0.4444444444444444,0.7349945533769063
DEV,pred.model_idx_4,14,5.260527171073645,6.728474617301879,7.277359688549344,-158.36982676632473,109,0.4444444444444444,0.7716269841269842
DEV,pred.model_idx_5,14,5.901575345639753,7.597623216542167,7.82288275428502,64.6071571838614,97,0.4444444444444444,0.7215997510115157
DEV,pred.model_idx_6,14,5.3544102088999175,6.779514273440523,7.626379037637206,77.43152992190609,105,0.5,0.7957166199813259
DEV,pred.model_idx_7,13,6.0440779219789995,7.477234728774348,8.014368681274053,166.92596963723898,74,0.16666666666666666,0.5761710239651416
DEV,pred.model_idx_8,13,5.660955502786509,6.987730689514958,7.6589974867358555,43.38072101655732,94,0.4444444444444444,0.7659511240393593
DEV,pred.model_idx_9,14,5.928631863678017,7.591103925702164,7.955902717183547,121.75599747647796,120,0.4444444444444444,0.7288398692810457
G0D,pred.model_idx_0,13,5.760759120421415,7.031847252164809,7.766804904289557,52.152583133268855,89,0.4444444444444444,0.7392195767195766
G0D,pred.model_idx_1,14,5.660872887052331,6.98891270553264,7.760474603114582,64.42956254183963,95,0.5,0.7594498910675381
G0D,pred.model_idx_2,13,5.4509019520671425,6.852080389682149,7.549031765137128,88.79316221649833,106,0.4444444444444444,0.8072751322751324
G0D,pred.model_idx_3,13,5.33074594414212,6.846089987073724,7.3036963844715785,-51.95092941169983,107,0.4444444444444444,0.7162075941487706
G0D,pred.model_idx_4,13,5.161506262979615,6.676032716616459,7.275200735107666,91.41876607689649,89,0.3888888888888889,0.794047619047619
G0D,pred.model_idx_5,14,5.244827844463112,6.643321598501093,7.277541522935858,45.6112389289264,96,0.4444444444444444,0.8396825396825398
G0D,pred.model_idx_6,12,5.533874525770829,7.006991524343541,7.701070480443163,136.272819046433,80,0.3888888888888889,0.6818277310924369
G0D,pred.model_idx_7,13,5.907075930231869,7.356909312944458,7.707754864130326,53.36951711864982,99,0.3333333333333333,0.6643518518518517
G0D,pred.model_idx_8,14,5.434538353436208,6.798393983140429,7.528853428530964,55.241742339697865,81,0.4444444444444444,0.8396825396825398
G0D,pred.model_idx_9,15,6.0591997406988645,7.644833140755918,8.022158091319918,106.81037553158913,127,0.6111111111111112,0.7295751633986929
G0J,pred.model_idx_0,14,6.0587689884880245,7.672517636922634,8.0074922375012,-37.19999348532295,92,0.4444444444444444,0.6503540305010893
G0J,pred.model_idx_1,12,5.956038397521201,7.318009567346696,7.752977467719685,34.99557054253004,116,0.4444444444444444,0.7116249491249491
G0J,pred.model_idx_2,13,5.336353544220974,6.678510468909466,7.421717252917487,-152.63069202102707,116,0.5555555555555556,0.6396319638966698
G0J,pred.model_idx_3,13,6.252671293949906,7.7810743152857755,7.8732787557497765,-22.411704642391374,138,0.7222222222222222,0.695873135579018
G0J,pred.model_idx_4,11,5.499208566865118,7.036830720099307,7.41101319926368,139.14249317895752,103,0.5,0.7008292633292634
G0J,pred.model_idx_5,13,5.8572457331670575,7.486117941452254,7.637528917627258,-3.4079653923239555,103,0.4444444444444444,0.7196496404829739
G0J,pred.model_idx_6,15,5.182529878779711,6.621676138931056,7.4492720412429865,84.79030275596094,106,0.5,0.6381172839506174
G0J,pred.model_idx_7,11,5.631422862681627,7.063921805751941,7.630075903401399,87.84073388044797,84,0.3888888888888889,0.6070767195767197
G0J,pred.model_idx_8,12,6.418728885127615,8.007970243243083,8.257393660007203,59.77956909604809,99,0.5,0.6730006105006106
G0J,pred.model_idx_9,13,5.557985371417318,7.05348636018624,7.528711956385518,-112.46205066662164,107,0.4444444444444444,0.7402816682228448
G1J,pred.model_idx_0,12,5.751336779862681,7.018872636209703,7.76487619418087,48.84037565735739,86,0.4444444444444444,0.767032967032967
G1J,pred.model_idx_1,12,5.676473164491432,6.992182052915322,7.7578776256047,59.482087578988555,87,0.4444444444444444,0.676058201058201
G1J,pred.model_idx_2,14,5.498374953953147,6.889185688050834,7.59387045004305,92.31760495356883,115,0.5,0.8222883597883599
G1J,pred.model_idx_3,13,5.30819967925817,6.831625180812478,7.281000629598233,-56.90900719186026,104,0.4444444444444444,0.6997393401805166
G1J,pred.model_idx_4,12,5.199085741461464,6.702538729217958,7.291055501424035,88.73797982419322,89,0.3888888888888889,0.7410714285714285
G1J,pred.model_idx_5,12,5.760984263912132,7.347704397746732,7.777724615145693,59.07431749940815,95,0.3888888888888889,0.7550620675620674
G1J,pred.model_idx_6,12,5.514503403414077,6.995464631935942,7.688653158868369,115.41050795678603,79,0.3333333333333333,0.6671062869592281
G1J,pred.model_idx_7,14,6.0612506378430755,7.6808253571258,7.890349750400294,70.65756453240414,110,0.5,0.7074346405228759
G1J,pred.model_idx_8,14,5.519058824671575,6.8884212309901285,7.560491766719255,49.254529396403505,82,0.4444444444444444,0.8222883597883599
G1J,pred.model_idx_9,15,6.108471146505089,7.633775069096256,8.07131055879862,135.96739661674934,119,0.5555555555555556,0.7395697167755991
G0M,pred.model_idx_0,13,5.771408973629842,7.0443021241757275,7.780243079379229,51.609746693970074,88,0.5,0.7637566137566137
G0M,pred.model_idx_1,12,5.809234851529239,7.0987748508920125,7.834475579368535,55.17777587044623,101,0.4444444444444444,0.6796296296296297
G0M,pred.model_idx_2,14,5.510912253636773,6.940592173742973,7.596451129058412,91.20904476921933,113,0.5,0.8527116402116401
G0M,pred.model_idx_3,13,5.377334790997796,6.8948337080100135,7.359802889044409,-50.607442089553444,98,0.4444444444444444,0.7407446311858076
G0M,pred.model_idx_4,13,5.591352391331028,6.947869711485513,7.670170533207697,63.71738037546607,80,0.3888888888888889,0.7402816682228447
G0M,pred.model_idx_5,14,5.326322153283217,6.719105835021668,7.371597438253575,44.56357920346577,99,0.5,0.8527116402116401
G0M,pred.model_idx_6,13,5.416725601246341,6.869075063079616,7.672224280211326,75.18754703677568,91,0.4444444444444444,0.8203703703703703
G0M,pred.model_idx_7,15,6.048271853669862,7.439441808137669,7.917447970169397,39.50369032907844,143,0.6666666666666666,0.7539760348583877
G0M,pred.model_idx_8,14,5.624503290963721,6.95504644924181,7.676784355955267,47.026004878762436,92,0.5,0.8527116402116401
G0M,pred.model_idx_9,13,5.832735713434801,7.331585704637465,7.850401742196949,122.43616883508471,94,0.3888888888888889,0.7646825396825396
J9K,pred.model_idx_0,11,5.427481176690835,6.680938504431844,7.285635807761279,105.6372178186469,51,0.3333333333333333,0.6946682946682947
J9K,pred.model_idx_1,13,5.97574290918432,7.285612966662447,7.755921960025128,65.12137070477002,64,0.4,0.710917785917786
J9K,pred.model_idx_2,10,5.140167052192414,6.336539039570419,7.022184835062217,80.61574839899016,67,0.3333333333333333,0.7265826765826766
J9K,pred.model_idx_3,11,5.031251579765108,6.254291793107619,7.034246403054764,79.12103679235076,69,0.4,0.7264143264143266
J9K,pred.model_idx_4,13,6.06032817391563,7.398979416108683,7.74306807681698,33.166809519345456,64,0.3333333333333333,0.6229497354497354
J9K,pred.model_idx_5,13,4.947641985722986,6.130217350687222,6.771686758276864,111.97855666604472,71,0.4,0.73982498982499
J9K,pred.model_idx_6,10,5.530618073557019,6.899412047413895,7.407920347543942,-134.85776994816294,63,0.26666666666666666,0.7237947237947238
J9K,pred.model_idx_7,11,5.157457073985202,6.4945259796231465,7.075799573428669,65.08823905497992,80,0.5333333333333333,0.7635531135531136
J9K,pred.model_idx_8,12,5.02743000260681,6.18464343353762,7.040776573961458,79.2146900781019,50,0.26666666666666666,0.7771927146927147
J9K,pred.model_idx_9,12,5.896507933231895,7.22760971091642,7.635014647879421,95.8583691559253,57,0.2,0.7411477411477412
KLN,pred.model_idx_0,15,7.62506235397496,9.291284603505229,9.239675361769756,77.84925233887185,71,0.2222222222222222,0.8142730191491802
KLN,pred.model_idx_1,16,7.578379822837961,9.266246354376728,9.20206067895651,71.2887628063881,78,0.3888888888888889,0.9286946259985476
KLN,pred.model_idx_2,16,7.514583402745688,9.157893794426752,9.017023963662592,18.114898238997,76,0.2777777777777778,0.9286946259985476
KLN,pred.model_idx_3,15,6.321370138098189,8.172867248129972,8.201583267242135,19.23132402969253,143,0.7222222222222222,0.6877842755035737
KLN,pred.model_idx_4,16,7.581464028509694,9.219967071825991,9.165630043448417,75.8180418546775,62,0.2222222222222222,0.9286946259985476
KLN,pred.model_idx_5,16,7.179835952498075,8.908921718953671,8.675478028731684,146.8486154455696,100,0.4444444444444444,0.9286946259985476
KLN,pred.model_idx_6,16,7.629065685002342,9.366290993356026,9.248307608150215,85.44813569929961,81,0.3888888888888889,0.9286946259985476
KLN,pred.model_idx_7,15,7.272361037052598,9.106004525403371,8.87594075126166,86.98963902099162,102,0.3888888888888889,0.8999999999999999
KLN,pred.model_idx_8,14,7.772221800393128,9.395342291677178,9.404104091834679,94.25174962077071,57,0.2222222222222222,0.858641975308642
KLN,pred.model_idx_9,16,7.473205090304913,9.136097083364794,9.085316281388907,91.51365151307552,90,0.4444444444444444,0.9286946259985476
G0V,pred.model_idx_0,13,5.793905131746262,7.09122365264923,7.746843571695786,37.19572516533893,89,0.3888888888888889,0.8627139744786804
G0V,pred.model_idx_1,14,5.498394081903584,6.95389027811052,7.592759051916036,68.88003747566346,142,0.6111111111111112,0.8766573295985061
G0V,pred.model_idx_2,15,5.795811593787304,7.212070737612349,7.803583605288878,83.12515925839698,114,0.4444444444444444,0.8544753086419754
G0V,pred.model_idx_3,15,5.51798248057687,7.040790020168767,7.489445705810115,0.006678806294535667,90,0.5,0.8544753086419754
