ligand,arm,file,rep,n_entities,n_query_copies,renumber_offset,renumber_identity,lddt_pli,bisy_rmsd,rot_deg,trans_a,conformer_a,raw_rmsd,pocket_ca_rmsd,n_fit,mapped,copy_chain,fe_dist,xeng,lddt_pli_bestmatch,bisy_bestmatch,same_copy_fe_and_best,inter_copy_min_dist,fg_bb_rmsd_to_crystal,n_fg_atoms,md5,second_fe_dist,second_peripheral_contacts,second_peripheral_residues,second_class
MF8,decoy,MF8__decoy__r2s0.cif,2,2,1,0,1.0,0.0,17.349826884425706,49.70868482890328,17.240176834350518,1.3628176970846562,17.349826884425706,0.3502329537720614,29,True,L,20.044958803765358,15.810633048231205,0.0,17.349826884425706,True,13.332002931104856,0.37585941327520345,28,260d9fd9ff44db4d7763e5b448fcefdb,4.5085853070237265,0,,active_site
MF8,decoy,MF8__decoy__r3s0.cif,3,2,1,0,1.0,0.0,17.349826884425706,49.70868482890328,17.240176834350518,1.3628176970846562,17.349826884425706,0.3502329537720614,29,True,L,20.044958803765358,15.810633048231205,0.0,17.349826884425706,True,13.332002931104856,0.37585941327520345,28,260d9fd9ff44db4d7763e5b448fcefdb,4.5085853070237265,0,,active_site
CFF,single,CFF__single__r0s0.cif,0,1,1,0,1.0,0.8011627906976745,0.5203152598206278,6.667119811178904,0.4432342019166435,0.042987894990500035,0.5203152598206278,0.2645949522695553,36,True,L,3.5468078253793087,0.44269903774798897,0.8011627906976745,0.5203152598206278,True,,0.4577553895774043,28,6e60f7ab06de288e5d354b20faa4a377,,0,,none
CFF,single,CFF__single__r1s0.cif,1,1,1,0,1.0,0.8174418604651164,0.268754127788727,5.413007292107989,0.14321710326034023,0.04046513318318027,0.268754127788727,0.23060239222078052,36,True,L,3.4877775350068716,0.42859050254015635,0.8174418604651164,0.268754127788727,True,,0.42828460571553595,28,3d43db0cedb62e65760f6936d5d124f5,,0,,none
CFF,single,CFF__single__r2s0.cif,2,1,1,0,1.0,0.8174418604651164,0.268754127788727,5.413007292107989,0.14321710326034023,0.04046513318318027,0.268754127788727,0.23060239222078052,36,True,L,3.4877775350068716,0.42859050254015635,0.8174418604651164,0.268754127788727,True,,0.42828460571553595,28,3d43db0cedb62e65760f6936d5d124f5,,0,,none
CFF,single,CFF__single__r3s0.cif,3,1,1,0,1.0,0.8174418604651164,0.268754127788727,5.413007292107989,0.14321710326034023,0.04046513318318027,0.268754127788727,0.23060239222078052,36,True,L,3.4877775350068716,0.42859050254015635,0.8174418604651164,0.268754127788727,True,,0.42828460571553595,28,3d43db0cedb62e65760f6936d5d124f5,,0,,none
CFF,double,CFF__double__r0s0.cif,0,2,2,0,1.0,0.7720930232558139,0.833654394549593,12.018476916844255,0.6820097559736739,0.0513667856826599,0.833654394549593,0.20380798086253327,36,True,M,3.4090943128064746,0.5570147582477899,0.7720930232558139,0.833654394549593,True,5.882559221683129,0.24408364118626225,28,7275a9a361da2cd0f66010836dab19bd,11.79945036230179,0,,channel
CFF,double,CFF__double__r1s0.cif,1,2,2,0,1.0,0.8383720930232559,0.5127489467858396,10.621138732953522,0.26029091057999226,0.04425101413195017,0.5127489467858396,0.22025028110300154,36,True,M,3.6248642188621303,0.46790961576121254,0.8383720930232559,0.5127489467858396,True,7.205153294075505,0.37832208195497363,28,19ef7248c5c5a3eb8ce9dd8c19d1f44e,13.857489771493679,0,,channel
CFF,double,CFF__double__r2s0.cif,2,2,2,0,1.0,0.8383720930232559,0.5127489467858396,10.621138732953522,0.26029091057999226,0.04425101413195017,0.5127489467858396,0.22025028110300154,36,True,M,3.6248642188621303,0.46790961576121254,0.8383720930232559,0.5127489467858396,True,7.205153294075505,0.37832208195497363,28,19ef7248c5c5a3eb8ce9dd8c19d1f44e,13.857489771493679,0,,channel
CFF,double,CFF__double__r3s0.cif,3,2,2,0,1.0,0.8383720930232559,0.5127489467858396,10.621138732953522,0.26029091057999226,0.04425101413195017,0.5127489467858396,0.22025028110300154,36,True,M,3.6248642188621303,0.46790961576121254,0.8383720930232559,0.5127489467858396,True,7.205153294075505,0.37832208195497363,28,19ef7248c5c5a3eb8ce9dd8c19d1f44e,13.857489771493679,0,,channel
CFF,decoy,CFF__decoy__r0s0.cif,0,2,1,0,1.0,0.3058139534883721,4.867679296776883,119.88766621028006,3.7172358213126064,0.05608206661778152,4.867679296776883,0.3266753896350111,36,True,L,7.161369325595742,3.180144452314568,0.3058139534883721,4.867679296776883,True,3.400536635144676,0.5643345877430759,28,96eafc833f9a89d8daf34f52945e8161,4.264197688844172,1,212,active_site
CFF,decoy,CFF__decoy__r1s0.cif,1,2,1,0,1.0,0.25232558139534883,5.27543799786408,127.21988222085604,3.6768844632290913,0.054036110504961425,5.27543799786408,0.2773043618948279,36,True,L,6.568874848913743,2.896719825335845,0.25232558139534883,5.27543799786408,True,2.8936177918980146,0.4459506519757558,28,9023a140e74a853dfb0ef462a92c54c4,4.158019703097205,1,212,active_site
CFF,decoy,CFF__decoy__r2s0.cif,2,2,1,0,1.0,0.25232558139534883,5.27543799786408,127.21988222085604,3.6768844632290913,0.054036110504961425,5.27543799786408,0.2773043618948279,36,True,L,6.568874848913743,2.896719825335845,0.25232558139534883,5.27543799786408,True,2.8936177918980146,0.4459506519757558,28,9023a140e74a853dfb0ef462a92c54c4,4.158019703097205,1,212,active_site
CFF,decoy,CFF__decoy__r3s0.cif,3,2,1,0,1.0,0.25232558139534883,5.27543799786408,127.21988222085604,3.6768844632290913,0.054036110504961425,5.27543799786408,0.2773043618948279,36,True,L,6.568874848913743,2.896719825335845,0.25232558139534883,5.27543799786408,True,2.8936177918980146,0.4459506519757558,28,9023a140e74a853dfb0ef462a92c54c4,4.158019703097205,1,212,active_site
MYT,single,MYT__single__r0s0.cif,0,1,1,0,1.0,0.8365921787709498,1.1989601898534115,11.981819638697093,0.6358786430130263,0.8949792294320702,1.1989601898534115,0.7780169462135597,38,True,L,2.189440296538641,0.4849240518305094,0.8365921787709498,1.1989601898534115,True,,1.6745197113944552,28,896e1076b3907041aff7247303ffe569,,0,,none
MYT,single,MYT__single__r1s0.cif,1,1,1,0,1.0,0.7918994413407822,1.6836388318278543,16.427576391284116,0.8068277400214641,1.3422742531556442,1.6836388318278543,0.34725567488212483,38,True,L,2.2046189259165723,0.43621687095167544,0.7918994413407822,1.6836388318278543,True,,0.3279594890335677,28,82fcc8351a2240fa65fa592587774d42,,0,,none
MYT,single,MYT__single__r2s0.cif,2,1,1,0,1.0,0.7918994413407822,1.6836388318278543,16.427576391284116,0.8068277400214641,1.3422742531556442,1.6836388318278543,0.34725567488212483,38,True,L,2.2046189259165723,0.43621687095167544,0.7918994413407822,1.6836388318278543,True,,0.3279594890335677,28,82fcc8351a2240fa65fa592587774d42,,0,,none
MYT,single,MYT__single__r3s0.cif,3,1,1,0,1.0,0.7918994413407822,1.6836388318278543,16.427576391284116,0.8068277400214641,1.3422742531556442,1.6836388318278543,0.34725567488212483,38,True,L,2.2046189259165723,0.43621687095167544,0.7918994413407822,1.6836388318278543,True,,0.3279594890335677,28,82fcc8351a2240fa65fa592587774d42,,0,,none
MYT,double,MYT__double__r0s0.cif,0,2,2,0,1.0,0.48743016759776536,3.741631111836699,127.2546344832563,2.6199225730869697,2.033332751782335,3.741631111836699,0.3668860777475523,38,True,M,2.3940543120316575,2.533404244671172,0.48743016759776536,3.741631111836699,True,2.9781837468809225,0.3591838799688156,28,1b8ecadc7b914febca49642580ec9d98,4.389914556576912,1,213,active_site
MYT,double,MYT__double__r1s0.cif,1,2,2,0,1.0,0.4678770949720671,3.877571483227492,159.50953379295538,1.5253177635202504,1.7983670078701521,3.877571483227492,0.37006195621743165,38,True,L,2.183618682980847,1.3549860382322236,0.4678770949720671,3.877571483227492,True,2.8133351859464817,0.44076303479242585,28,d0098e5cdcb9727f618ae45762296681,7.013043974646994,1,213,active_site
MYT,double,MYT__double__r2s0.cif,2,2,2,0,1.0,0.4678770949720671,3.877571483227492,159.50953379295538,1.5253177635202504,1.7983670078701521,3.877571483227492,0.37006195621743165,38,True,L,2.183618682980847,1.3549860382322236,0.4678770949720671,3.877571483227492,True,2.8133351859464817,0.44076303479242585,28,d0098e5cdcb9727f618ae45762296681,7.013043974646994,1,213,active_site
MYT,double,MYT__double__r3s0.cif,3,2,2,0,1.0,0.4678770949720671,3.877571483227492,159.50953379295538,1.5253177635202504,1.7983670078701521,3.877571483227492,0.37006195621743165,38,True,L,2.183618682980847,1.3549860382322236,0.4678770949720671,3.877571483227492,True,2.8133351859464817,0.44076303479242585,28,d0098e5cdcb9727f618ae45762296681,7.013043974646994,1,213,active_site
MYT,decoy,MYT__decoy__r0s0.cif,0,2,1,0,1.0,0.19273743016759776,5.313804088963596,178.91431410968565,0.9560268595424614,1.7509878569607142,5.313804088963596,0.5710232129837912,38,True,L,2.261680627418079,1.3726444276416483,0.19273743016759776,5.313804088963596,True,2.475904703244632,0.7715595980095639,28,bbaa8df74bf4b229527e464a79f87d8a,7.985010699660584,1,213,active_site
MYT,decoy,MYT__decoy__r1s0.cif,1,2,1,0,1.0,0.770949720670391,1.8446491133433116,22.48917419334441,0.955422758035123,1.309811397852462,1.8446491133433116,0.35555506637705064,38,True,L,2.2312594834388864,0.4356772208111993,0.770949720670391,1.8446491133433116,True,14.740586207725366,0.3409657104840972,28,61f24e90acb00e4db245b054e575955a,12.834007360893525,0,,channel
MYT,decoy,MYT__decoy__r2s0.cif,2,2,1,0,1.0,0.770949720670391,1.8446491133433116,22.48917419334441,0.955422758035123,1.309811397852462,1.8446491133433116,0.35555506637705064,38,True,L,2.2312594834388864,0.4356772208111993,0.770949720670391,1.8446491133433116,True,14.740586207725366,0.3409657104840972,28,61f24e90acb00e4db245b054e575955a,12.834007360893525,0,,channel
MYT,decoy,MYT__decoy__r3s0.cif,3,2,1,0,1.0,0.770949720670391,1.8446491133433116,22.48917419334441,0.955422758035123,1.309811397852462,1.8446491133433116,0.35555506637705064,38,True,L,2.2312594834388864,0.4356772208111993,0.770949720670391,1.8446491133433116,True,14.740586207725366,0.3409657104840972,28,61f24e90acb00e4db245b054e575955a,12.834007360893525,0,,channel
A1ASS,single,A1ASS__single__r0s0.cif,0,1,1,0,1.0,0.6613924050632911,2.954778717633786,60.5729486513761,1.3938993452990192,1.1813870021323591,2.954778717633786,0.3526025933937103,47,True,L,2.133537008437598,0.5701617543896536,0.6613924050632911,2.954778717633786,True,,0.4253901253869734,28,ec43037b1946f76697b41491f9ef10c8,,0,,none
A1ASS,single,A1ASS__single__r1s0.cif,1,1,1,0,1.0,0.6708860759493671,2.82541921760636,56.92708808597789,1.156565409881435,1.2348938051284715,2.82541921760636,0.37757734622135497,47,True,L,2.1834665049607263,0.563315733446182,0.6708860759493671,2.82541921760636,True,,0.3582786185533917,28,0d1f68cdc4b01acaade0e0b22cd3a543,,0,,none
A1ASS,single,A1ASS__single__r2s0.cif,2,1,1,0,1.0,0.6708860759493671,2.82541921760636,56.92708808597789,1.156565409881435,1.2348938051284715,2.82541921760636,0.37757734622135497,47,True,L,2.1834665049607263,0.563315733446182,0.6708860759493671,2.82541921760636,True,,0.3582786185533917,28,0d1f68cdc4b01acaade0e0b22cd3a543,,0,,none
A1ASS,single,A1ASS__single__r3s0.cif,3,1,1,0,1.0,0.6708860759493671,2.82541921760636,56.92708808597789,1.156565409881435,1.2348938051284715,2.82541921760636,0.37757734622135497,47,True,L,2.1834665049607263,0.563315733446182,0.6708860759493671,2.82541921760636,True,,0.3582786185533917,28,0d1f68cdc4b01acaade0e0b22cd3a543,,0,,none
A1ASS,double,A1ASS__double__r0s0.cif,0,2,2,0,1.0,0.7797468354430379,1.2634405206290944,11.879152601195957,0.6805878909184565,0.9354425748695798,1.2634405206290944,0.4930438334161405,47,True,L,2.123348480060561,1.4074617715528366,0.7797468354430379,1.2634405206290944,True,2.6337471661887917,0.5589010382275212,28,ea7138091ea647adf06d4a685ad33057,5.054697565368415,2,"213,220",active_site
A1ASS,double,A1ASS__double__r1s0.cif,1,2,2,0,1.0,0.689873417721519,1.3837922151026747,21.670803555797093,0.6536720142742602,0.54271611422178,1.3837922151026747,0.8140717400656099,47,True,M,2.1597480367413926,1.2401926720632634,0.689873417721519,1.3837922151026747,True,3.0906409411919094,1.8807301556295484,28,712ec38da4ff844b547792e98dfd0e06,6.475152449859652,1,213,active_site
A1ASS,double,A1ASS__double__r2s0.cif,2,2,2,0,1.0,0.689873417721519,1.3837922151026747,21.670803555797093,0.6536720142742602,0.54271611422178,1.3837922151026747,0.8140717400656099,47,True,M,2.1597480367413926,1.2401926720632634,0.689873417721519,1.3837922151026747,True,3.0906409411919094,1.8807301556295484,28,712ec38da4ff844b547792e98dfd0e06,6.475152449859652,1,213,active_site
A1ASS,double,A1ASS__double__r3s0.cif,3,2,2,0,1.0,0.689873417721519,1.3837922151026747,21.670803555797093,0.6536720142742602,0.54271611422178,1.3837922151026747,0.8140717400656099,47,True,M,2.1597480367413926,1.2401926720632634,0.689873417721519,1.3837922151026747,True,3.0906409411919094,1.8807301556295484,28,712ec38da4ff844b547792e98dfd0e06,6.475152449859652,1,213,active_site
A1ASS,decoy,A1ASS__decoy__r0s0.cif,0,2,1,0,1.0,0.8930379746835443,0.7619802710902212,9.263128827904028,0.4048975663057501,0.43638268942285147,0.7619802710902212,0.36864124231085504,47,True,L,2.0949677249298637,1.2771761200535412,0.8930379746835443,0.7619802710902212,True,2.8992900945345417,0.4548751963262804,28,e5d07d0c97ba89fea227e94dc617ef98,4.632023936372216,0,,active_site
A1ASS,decoy,A1ASS__decoy__r1s0.cif,1,2,1,0,1.0,0.8778481012658228,0.7866162991431279,10.03015580861996,0.5913928814710278,0.29554672690968603,0.7866162991431279,0.3870449558938627,47,True,L,2.039338484420173,1.3095355769733923,0.8778481012658228,0.7866162991431279,True,2.9680568950593442,0.4895443928882026,28,c7d3d1ce2df8b258bae509f70142453d,4.816383164612833,0,,active_site
A1ASS,decoy,A1ASS__decoy__r2s0.cif,2,2,1,0,1.0,0.8778481012658228,0.7866162991431279,10.03015580861996,0.5913928814710278,0.29554672690968603,0.7866162991431279,0.3870449558938627,47,True,L,2.039338484420173,1.3095355769733923,0.8778481012658228,0.7866162991431279,True,2.9680568950593442,0.4895443928882026,28,c7d3d1ce2df8b258bae509f70142453d,4.816383164612833,0,,active_site
A1ASS,decoy,A1ASS__decoy__r3s0.cif,3,2,1,0,1.0,0.8778481012658228,0.7866162991431279,10.03015580861996,0.5913928814710278,0.29554672690968603,0.7866162991431279,0.3870449558938627,47,True,L,2.039338484420173,1.3095355769733923,0.8778481012658228,0.7866162991431279,True,2.9680568950593442,0.4895443928882026,28,c7d3d1ce2df8b258bae509f70142453d,4.816383164612833,0,,active_site
A1ASV,single,A1ASV__single__r0s0.cif,0,1,1,0,1.0,0.6883852691218131,2.394367971417261,51.35274089461401,1.030989370469447,0.5068594501409986,2.394367971417261,0.3923879067590756,47,True,L,2.1146961895897336,0.5769457353962973,0.6883852691218131,2.394367971417261,True,,0.38543402420881595,28,169a1ca1095aa89131ff8fdadf134bde,,0,,none
A1ASV,single,A1ASV__single__r1s0.cif,1,1,1,0,1.0,0.6402266288951841,2.966324728745105,63.70227962523126,1.2909540931823869,0.9927986137482625,2.966324728745105,0.39724559142020244,47,True,L,2.126366150399807,0.6554954897378772,0.6402266288951841,2.966324728745105,True,,0.41497068949314053,28,195db8c2de21a3c6885e8dd394f78f6e,,0,,none
A1ASV,single,A1ASV__single__r2s0.cif,2,1,1,0,1.0,0.6402266288951841,2.966324728745105,63.70227962523126,1.2909540931823869,0.9927986137482625,2.966324728745105,0.39724559142020244,47,True,L,2.126366150399807,0.6554954897378772,0.6402266288951841,2.966324728745105,True,,0.41497068949314053,28,195db8c2de21a3c6885e8dd394f78f6e,,0,,none
A1ASV,single,A1ASV__single__r3s0.cif,3,1,1,0,1.0,0.6402266288951841,2.966324728745105,63.70227962523126,1.2909540931823869,0.9927986137482625,2.966324728745105,0.39724559142020244,47,True,L,2.126366150399807,0.6554954897378772,0.6402266288951841,2.966324728745105,True,,0.41497068949314053,28,195db8c2de21a3c6885e8dd394f78f6e,,0,,none
A1ASV,double,A1ASV__double__r0s0.cif,0,2,2,0,1.0,0.6373937677053825,2.579820522392125,53.89684712224366,0.8479903046297115,1.055822988827428,2.579820522392125,1.024819356925069,47,True,L,2.1133949231342584,0.7164042201930511,0.6373937677053825,2.579820522392125,True,7.885869635898843,2.330801205831061,28,158548e96a194845b48f8b2a9c9da54b,15.081279509542119,1,220,elsewhere
A1ASV,double,A1ASV__double__r1s0.cif,1,2,2,0,1.0,0.49575070821529743,3.810896748136648,77.93097020185492,1.9731267069751468,1.2226522073813884,3.810896748136648,1.2413980784641891,47,True,M,2.1373157720136486,1.1540102089786621,0.49575070821529743,3.810896748136648,True,2.913565224950728,2.856387526635656,28,294abfa7559dee2e8ccd31e48dded782,7.324441085839179,1,213,active_site
A1ASV,double,A1ASV__double__r2s0.cif,2,2,2,0,1.0,0.49575070821529743,3.810896748136648,77.93097020185492,1.9731267069751468,1.2226522073813884,3.810896748136648,1.2413980784641891,47,True,M,2.1373157720136486,1.1540102089786621,0.49575070821529743,3.810896748136648,True,2.913565224950728,2.856387526635656,28,294abfa7559dee2e8ccd31e48dded782,7.324441085839179,1,213,active_site
A1ASV,double,A1ASV__double__r3s0.cif,3,2,2,0,1.0,0.49575070821529743,3.810896748136648,77.93097020185492,1.9731267069751468,1.2226522073813884,3.810896748136648,1.2413980784641891,47,True,M,2.1373157720136486,1.1540102089786621,0.49575070821529743,3.810896748136648,True,2.913565224950728,2.856387526635656,28,294abfa7559dee2e8ccd31e48dded782,7.324441085839179,1,213,active_site
A1ASV,decoy,A1ASV__decoy__r0s0.cif,0,2,1,0,1.0,0.7344192634560907,2.100596928870084,45.07504088896949,0.7785498897542221,0.6388737441579515,2.100596928870084,0.3926592813170589,47,True,L,2.1109375618105664,0.5509459808125506,0.7344192634560907,2.100596928870084,True,9.038032977837728,0.38122196217272836,28,cba4166c814c1e4b14e2575baab269f4,18.25596645966917,7,"213,217,219,220,238,239,240",peripheral_groove
A1ASV,decoy,A1ASV__decoy__r1s0.cif,1,2,1,0,1.0,0.7294617563739376,2.05670373982725,43.363743303669956,0.8472788681588794,0.5263819126626986,2.05670373982725,0.4013146940306548,47,True,L,2.090527783591318,0.5148125886735327,0.7294617563739376,2.05670373982725,True,8.067579983256676,0.4152992847629298,28,6438a1dc51266f9f052067a729e33611,8.202537207038246,0,,active_site
A1ASV,decoy,A1ASV__decoy__r2s0.cif,2,2,1,0,1.0,0.7294617563739376,2.05670373982725,43.363743303669956,0.8472788681588794,0.5263819126626986,2.05670373982725,0.4013146940306548,47,True,L,2.090527783591318,0.5148125886735327,0.7294617563739376,2.05670373982725,True,8.067579983256676,0.4152992847629298,28,6438a1dc51266f9f052067a729e33611,8.202537207038246,0,,active_site
A1ASV,decoy,A1ASV__decoy__r3s0.cif,3,2,1,0,1.0,0.7294617563739376,2.05670373982725,43.363743303669956,0.8472788681588794,0.5263819126626986,2.05670373982725,0.4013146940306548,47,True,L,2.090527783591318,0.5148125886735327,0.7294617563739376,2.05670373982725,True,8.067579983256676,0.4152992847629298,28,6438a1dc51266f9f052067a729e33611,8.202537207038246,0,,active_site
08J,single,08J__single__r0s0.cif,0,1,1,0,1.0,0.20013850415512466,4.847940139122587,101.14893511516117,2.0485200015754486,2.289611470862396,4.847940139122587,3.3038642554142075,44,True,L,2.361101866539781,0.8078055320550808,0.20013850415512466,4.847940139122587,True,,6.358457596775477,28,00a95898a0ec81b1f69fda1f77ba1698,,0,,none
08J,single,08J__single__r1s0.cif,1,1,1,0,1.0,0.18905817174515233,4.894669277449058,96.38078563964964,2.0281035285542024,2.321119286720622,4.894669277449058,3.513522626266465,44,True,L,2.4026650337643325,0.9093567688835987,0.18905817174515233,4.894669277449058,True,,5.983475780510489,28,9671214e6a9944283570274b733c344f,,0,,none
08J,single,08J__single__r2s0.cif,2,1,1,0,1.0,0.18905817174515233,4.894669277449058,96.38078563964964,2.0281035285542024,2.321119286720622,4.894669277449058,3.513522626266465,44,True,L,2.4026650337643325,0.9093567688835987,0.18905817174515233,4.894669277449058,True,,5.983475780510489,28,9671214e6a9944283570274b733c344f,,0,,none
08J,single,08J__single__r3s0.cif,3,1,1,0,1.0,0.18905817174515233,4.894669277449058,96.38078563964964,2.0281035285542024,2.321119286720622,4.894669277449058,3.513522626266465,44,True,L,2.4026650337643325,0.9093567688835987,0.18905817174515233,4.894669277449058,True,,5.983475780510489,28,9671214e6a9944283570274b733c344f,,0,,none
08J,double,08J__double__r0s0.cif,0,2,2,0,1.0,0.1461218836565097,5.255250941062097,80.0138587111125,2.947353278121931,1.958467361701343,5.255250941062097,3.430912559997322,44,True,M,2.615066414608708,1.5675896501976303,0.1461218836565097,5.255250941062097,True,2.7232635242414154,5.731233015029126,28,286e14f0071174b93deceb7ba231699a,5.829127144464151,0,,active_site
08J,double,08J__double__r1s0.cif,1,2,2,0,1.0,0.15373961218836565,5.200738542481547,94.93591786551924,2.3141268968842117,2.13349973731935,5.200738542481547,3.4199811198978773,44,True,M,2.368297877424268,0.982379717833146,0.15373961218836565,5.200738542481547,True,6.6181769807571555,5.822904672051294,28,6e518a3a38b1a50894899b37866dde76,14.164827662302894,1,220,channel
08J,double,08J__double__r2s0.cif,2,2,2,0,1.0,0.15373961218836565,5.200738542481547,94.93591786551924,2.3141268968842117,2.13349973731935,5.200738542481547,3.4199811198978773,44,True,M,2.368297877424268,0.982379717833146,0.15373961218836565,5.200738542481547,True,6.6181769807571555,5.822904672051294,28,6e518a3a38b1a50894899b37866dde76,14.164827662302894,1,220,channel
08J,double,08J__double__r3s0.cif,3,2,2,0,1.0,0.15373961218836565,5.200738542481547,94.93591786551924,2.3141268968842117,2.13349973731935,5.200738542481547,3.4199811198978773,44,True,M,2.368297877424268,0.982379717833146,0.15373961218836565,5.200738542481547,True,6.6181769807571555,5.822904672051294,28,6e518a3a38b1a50894899b37866dde76,14.164827662302894,1,220,channel
08J,decoy,08J__decoy__r0s0.cif,0,2,1,0,1.0,0.1904432132963989,4.6502954838157695,153.3955826657031,2.099651746804829,0.792602843311647,4.6502954838157695,3.279099133536282,44,True,L,2.274558282574161,1.3362442849059346,0.1904432132963989,4.6502954838157695,True,16.260489487213885,6.259042708422084,28,76471d89af8921d6295ae662d1e316c5,24.423303448273515,2,"219,238",elsewhere
08J,decoy,08J__decoy__r1s0.cif,1,2,1,0,1.0,0.16412742382271467,4.965850620200529,85.87077905586493,2.3029258622483204,1.8329934742993421,4.965850620200529,3.471072190869557,44,True,L,2.424018801562524,1.1162179458400017,0.16412742382271467,4.965850620200529,True,12.007824038905449,6.006622347567232,28,adc93de609df97c77d8645cb4317f4af,21.517876918696263,3,"217,219,238",peripheral_groove
08J,decoy,08J__decoy__r2s0.cif,2,2,1,0,1.0,0.16412742382271467,4.965850620200529,85.87077905586493,2.3029258622483204,1.8329934742993421,4.965850620200529,3.471072190869557,44,True,L,2.424018801562524,1.1162179458400017,0.16412742382271467,4.965850620200529,True,12.007824038905449,6.006622347567232,28,adc93de609df97c77d8645cb4317f4af,21.517876918696263,3,"217,219,238",peripheral_groove
08J,decoy,08J__decoy__r3s0.cif,3,2,1,0,1.0,0.16412742382271467,4.965850620200529,85.87077905586493,2.3029258622483204,1.8329934742993421,4.965850620200529,3.471072190869557,44,True,L,2.424018801562524,1.1162179458400017,0.16412742382271467,4.965850620200529,True,12.007824038905449,6.006622347567232,28,adc93de609df97c77d8645cb4317f4af,21.517876918696263,3,"217,219,238",peripheral_groove
PK9,single,PK9__single__r0s0.cif,0,1,1,0,1.0,0.5542091836734694,4.00082232265141,95.93671883147397,2.116955807995262,2.8418854716244812,4.00082232265141,0.4684051867258278,45,True,L,2.131837365140863,1.1242143503389628,0.5542091836734694,4.00082232265141,True,,0.7228560597201381,28,96037755a1fba271a73a29c919b90934,,0,,none
PK9,single,PK9__single__r1s0.cif,1,1,1,0,1.0,0.3169642857142857,5.338446984867244,137.404512967898,1.3681789675856173,2.1592535413257896,5.338446984867244,0.34498666634428393,45,True,L,2.166885330706499,0.9036766345505752,0.3169642857142857,5.338446984867244,True,,0.4271178214996,28,29aa6deb697780076d8a2ac0de5c8e51,,0,,none
PK9,single,PK9__single__r2s0.cif,2,1,1,0,1.0,0.3169642857142857,5.338446984867244,137.404512967898,1.3681789675856173,2.1592535413257896,5.338446984867244,0.34498666634428393,45,True,L,2.166885330706499,0.9036766345505752,0.3169642857142857,5.338446984867244,True,,0.4271178214996,28,29aa6deb697780076d8a2ac0de5c8e51,,0,,none
PK9,single,PK9__single__r3s0.cif,3,1,1,0,1.0,0.3169642857142857,5.338446984867244,137.404512967898,1.3681789675856173,2.1592535413257896,5.338446984867244,0.34498666634428393,45,True,L,2.166885330706499,0.9036766345505752,0.3169642857142857,5.338446984867244,True,,0.4271178214996,28,29aa6deb697780076d8a2ac0de5c8e51,,0,,none
PK9,double,PK9__double__r0s0.cif,0,2,2,0,1.0,0.3839285714285714,5.285369566686738,157.3699351602177,1.7993996428032188,2.893414714268734,5.285369566686738,0.3332492119747862,45,True,M,2.24122532243448,1.5196590702194097,0.3839285714285714,5.285369566686738,True,2.995487611239629,0.40351693915083087,28,72c1cd036ec781f90ecd2a3fc82869a7,10.015461672696322,2,"213,220",active_site
PK9,double,PK9__double__r1s0.cif,1,2,2,0,1.0,0.46875,4.57300383737925,129.79494030187757,1.2741676720541693,2.848682083020627,4.57300383737925,0.2918196764470172,45,True,L,2.3138503095049128,1.5001616465672032,0.46875,4.57300383737925,True,3.517992470692502,0.3165105611771954,28,e9099ddc654c3469e63dfa9f5323de77,10.015425172346792,0,,active_site
PK9,double,PK9__double__r2s0.cif,2,2,2,0,1.0,0.46875,4.57300383737925,129.79494030187757,1.2741676720541693,2.848682083020627,4.57300383737925,0.2918196764470172,45,True,L,2.3138503095049128,1.5001616465672032,0.46875,4.57300383737925,True,3.517992470692502,0.3165105611771954,28,e9099ddc654c3469e63dfa9f5323de77,10.015425172346792,0,,active_site
PK9,double,PK9__double__r3s0.cif,3,2,2,0,1.0,0.46875,4.57300383737925,129.79494030187757,1.2741676720541693,2.848682083020627,4.57300383737925,0.2918196764470172,45,True,L,2.3138503095049128,1.5001616465672032,0.46875,4.57300383737925,True,3.517992470692502,0.3165105611771954,28,e9099ddc654c3469e63dfa9f5323de77,10.015425172346792,0,,active_site
PK9,decoy,PK9__decoy__r0s0.cif,0,2,1,0,1.0,0.31058673469387754,5.858511443967633,145.30375311550787,0.7684239839081768,2.6173640235901248,5.858511443967633,0.41246912989614226,45,True,L,2.182203722964373,1.9118741390939011,0.31058673469387754,5.858511443967633,True,3.302544289816384,0.5987579508130894,28,08efc8d527c9516e51c1dbd1c058e713,5.380978206997538,2,"212,213",active_site
PK9,decoy,PK9__decoy__r1s0.cif,1,2,1,0,1.0,0.26466836734693877,6.738257851170249,156.4257309470863,1.6112651486788683,3.075196605032022,6.738257851170249,0.3794210354803074,45,True,L,2.2043150241857004,2.163117832156458,0.26466836734693877,6.738257851170249,True,3.3911914324929926,0.599753516696204,28,29d8d9ce5cb25ee8e17b009b216c74e3,5.382879813128076,1,212,active_site
PK9,decoy,PK9__decoy__r2s0.cif,2,2,1,0,1.0,0.26466836734693877,6.738257851170249,156.4257309470863,1.6112651486788683,3.075196605032022,6.738257851170249,0.3794210354803074,45,True,L,2.2043150241857004,2.163117832156458,0.26466836734693877,6.738257851170249,True,3.3911914324929926,0.599753516696204,28,29d8d9ce5cb25ee8e17b009b216c74e3,5.382879813128076,1,212,active_site
