ligand,sample,lddt_pli,bisy_rmsd
ERY,ERY__r0s5,0.15210526315789474,12.875705083409308
ERY,ERY__r0s6,0.11736842105263158,13.714364038601618
ERY,ERY__r0s7,0.17368421052631577,8.630794538343043
ERY,ERY__r0s8,0.06263157894736843,16.26147909983164
ERY,ERY__r0s9,0.07105263157894737,15.66863537327985
FZV,FZV__r0s0,0.6522177419354839,2.8945167032091104
FZV,FZV__r0s1,0.028729838709677418,15.33013099267405
FZV,FZV__r0s10,0.05695564516129033,14.346544643469457
FZV,FZV__r0s11,0.09475806451612903,10.946527560419966
FZV,FZV__r0s12,0.10383064516129031,12.851814025649288
FZV,FZV__r0s13,0.31955645161290325,7.088152777123372
FZV,FZV__r0s14,0.07258064516129031,10.38593530527121
FZV,FZV__r0s15,0.08770161290322581,12.1485970941146
FZV,FZV__r0s16,0.07157258064516128,11.920083761554254
FZV,FZV__r0s17,0.03377016129032258,12.807285533266038
FZV,FZV__r0s18,0.03024193548387097,13.31429587628052
FZV,FZV__r0s19,0.32106854838709675,6.574737882318929
FZV,FZV__r0s2,0.06048387096774194,13.47298861653706
FZV,FZV__r0s3,0.07258064516129031,12.936828453416156
FZV,FZV__r0s4,0.22127016129032256,10.041161796583834
FZV,FZV__r0s5,0.05796370967741935,11.368825443116616
FZV,FZV__r0s6,0.08971774193548387,12.4359638444353
FZV,FZV__r0s7,0.04233870967741935,12.523622593629085
FZV,FZV__r0s8,0.14768145161290322,12.778108694018146
FZV,FZV__r0s9,0.047379032258064516,12.533302859857882
G0D,G0D__r0s0,0.49754420432220037,5.010868314736777
G0D,G0D__r0s1,0.21218074656188604,7.786275983449075
G0D,G0D__r0s10,0.03585461689587426,11.622880032622362
G0D,G0D__r0s11,0.1286836935166994,9.46616786990602
G0D,G0D__r0s12,0.18958742632612965,9.624033732698239
G0D,G0D__r0s13,0.10412573673870335,13.273924788462248
G0D,G0D__r0s14,0.20481335952848723,6.847300227789141
G0D,G0D__r0s15,0.11001964636542239,10.71933145889309
G0D,G0D__r0s16,0.10216110019646366,9.200600107368107
G0D,G0D__r0s17,0.2829076620825147,6.253511710694663
G0D,G0D__r0s18,0.2603143418467584,6.226157200034776
G0D,G0D__r0s19,0.08202357563850687,11.652414324230959
G0D,G0D__r0s2,0.09921414538310414,11.42935153868688
G0D,G0D__r0s3,0.27603143418467585,7.5893280719564435
G0D,G0D__r0s4,0.23673870333988212,7.599574045555823
G0D,G0D__r0s5,0.22298624754420432,7.112492050542883
G0D,G0D__r0s6,0.05795677799607073,11.448832621735807
G0D,G0D__r0s7,0.11296660117878192,10.659768552491045
G0D,G0D__r0s8,0.17092337917485265,9.07724401852377
G0D,G0D__r0s9,0.11886051080550097,10.014876503459922
G0J,G0J__r0s0,0.731362467866324,2.3237005341429877
G0J,G0J__r0s1,0.08997429305912596,13.895175024253824
G0J,G0J__r0s10,0.11568123393316196,10.82808818061616
G0J,G0J__r0s11,0.05848329048843187,11.21120005335086
G0J,G0J__r0s12,0.12917737789203085,12.182391456037028
G0J,G0J__r0s13,0.06812339331619538,13.491510488396683
G0J,G0J__r0s14,0.051413881748071974,14.623580026815356
G0J,G0J__r0s15,0.07583547557840617,13.762133515901809
G0J,G0J__r0s16,0.10475578406169667,10.170256934227066
G0J,G0J__r0s17,0.14588688946015427,6.807026983516557
G0J,G0J__r0s18,0.055269922879177376,10.779392485087662
G0J,G0J__r0s19,0.06362467866323908,13.2556014135196
G0J,G0J__r0s2,0.15295629820051415,11.824719632460829
G0J,G0J__r0s3,0.09447300771208227,14.105156333974895
G0J,G0J__r0s4,0.09511568123393316,13.0150326154235
G0J,G0J__r0s5,0.11053984575835477,14.390478947538323
G0J,G0J__r0s6,0.2577120822622108,8.146382467124546
G0J,G0J__r0s7,0.10025706940874037,15.590261134213453
G0J,G0J__r0s8,0.15359897172236503,10.652974550805181
G0J,G0J__r0s9,0.10668380462724936,11.126997665939815
G0M,G0M__r0s0,0.793010752688172,1.6020799516859217
G0M,G0M__r0s1,0.3629032258064516,8.926449837398556
G0M,G0M__r0s10,0.07795698924731183,12.932143916811107
G0M,G0M__r0s11,0.2620967741935484,10.74676695812769
G0M,G0M__r0s12,0.04435483870967742,12.129603170759323
G0M,G0M__r0s13,0.023521505376344086,16.1853084174074
G0M,G0M__r0s14,0.08669354838709678,11.442830953902819
G0M,G0M__r0s15,0.0510752688172043,12.439060699084077
G0M,G0M__r0s16,0.2096774193548387,9.166864407634808
G0M,G0M__r0s17,0.24126344086021506,11.271427102097745
G0M,G0M__r0s18,0.051747311827956985,14.270563039073734
G0M,G0M__r0s19,0.1821236559139785,7.137376548548368
G0M,G0M__r0s2,0.07258064516129033,16.11550912522577
G0M,G0M__r0s3,0.4899193548387097,6.784919761483422
G0M,G0M__r0s4,0.135752688172043,10.687692190078566
G0M,G0M__r0s5,0.031586021505376344,16.7420615146672
G0M,G0M__r0s6,0.040994623655913984,16.148060136898163
G0M,G0M__r0s7,0.07056451612903225,14.208093256868796
G0M,G0M__r0s8,0.1196236559139785,9.477225489648959
G0M,G0M__r0s9,0.05779569892473119,10.466447754826849
G0V,G0V__r0s0,0.5272842639593909,5.122251047711811
G0V,G0V__r0s1,0.22779187817258884,10.641867670572346
G0V,G0V__r0s10,0.18147208121827413,9.591470144026783
G0V,G0V__r0s11,0.2893401015228426,8.609428461412516
G0V,G0V__r0s12,0.1313451776649746,10.093088259359876
G0V,G0V__r0s13,0.22144670050761422,7.317367458449267
G0V,G0V__r0s14,0.324238578680203,6.476028368493263
G0V,G0V__r0s15,0.23096446700507617,9.67042358843483
G0V,G0V__r0s16,0.15418781725888325,9.293894398771158
G0V,G0V__r0s17,0.21446700507614214,11.233156143529888
G0V,G0V__r0s18,0.21510152284263961,11.13898383249228
G0V,G0V__r0s19,0.11104060913705584,12.370684003970865
G0V,G0V__r0s2,0.3350253807106599,5.960212205826659
G0V,G0V__r0s3,0.19225888324873097,8.928089655340356
G0V,G0V__r0s4,0.20812182741116753,6.403340775709699
G0V,G0V__r0s5,0.2265228426395939,9.345831070164335
G0V,G0V__r0s6,0.05456852791878172,12.98022977847738
G0V,G0V__r0s7,0.08629441624365482,9.243535151097984
G0V,G0V__r0s8,0.14213197969543145,9.710502864045441
G0V,G0V__r0s9,0.11802030456852793,9.518782053149382
G1J,G1J__r0s0,0.8059954751131222,1.9646876060207341
G1J,G1J__r0s1,0.17816742081447962,7.741463599694514
G1J,G1J__r0s10,0.10124434389140272,13.209608319986394
G1J,G1J__r0s11,0.1001131221719457,11.502921828400206
G1J,G1J__r0s12,0.13914027149321267,12.885469226789432
G1J,G1J__r0s13,0.0661764705882353,14.653175342597944
G1J,G1J__r0s14,0.28959276018099545,10.353189901115696
G1J,G1J__r0s15,0.14479638009049772,12.405892676773668
G1J,G1J__r0s16,0.17420814479638008,8.939454673780032
G1J,G1J__r0s17,0.0661764705882353,13.170493109626129
G1J,G1J__r0s18,0.10294117647058823,13.658091518766597
G1J,G1J__r0s19,0.2686651583710407,9.209645833903917
G1J,G1J__r0s2,0.23925339366515835,10.873413292532423
G1J,G1J__r0s3,0.33540723981900455,5.849558165392456
G1J,G1J__r0s4,0.20192307692307693,11.937629795938212
G1J,G1J__r0s5,0.12330316742081447,9.170376057379656
G1J,G1J__r0s6,0.1170814479638009,9.327427289616436
G1J,G1J__r0s7,0.09332579185520362,11.268044306272527
G1J,G1J__r0s8,0.27941176470588236,7.421177771045696
G1J,G1J__r0s9,0.1419683257918552,11.888732660566433
G1J,G1J__r1s0,0.576923076923077,5.250960236666545
G1J,G1J__r1s1,0.2256787330316742,9.372343170996958
G1J,G1J__r1s2,0.31108597285067874,6.337965966872769
G1J,G1J__r1s3,0.09162895927601811,8.540127242871513
G1J,G1J__r1s4,0.12047511312217195,10.34548864970597
J9K,J9K__r0s0,0.304372197309417,6.10115050949656
J9K,J9K__r0s1,0.13452914798206278,10.801355352348969
J9K,J9K__r0s10,0.13845291479820626,11.081351154573388
J9K,J9K__r0s11,0.30773542600896864,5.557994474663857
J9K,J9K__r0s12,0.11547085201793722,9.326608651964873
J9K,J9K__r0s13,0.27242152466367714,5.8833767821691625
J9K,J9K__r0s14,0.11491031390134529,11.127049109850555
J9K,J9K__r0s15,0.1132286995515695,10.92306924914677
J9K,J9K__r0s16,0.1743273542600897,7.726291690630753
J9K,J9K__r0s17,0.09024663677130046,11.142721094237434
J9K,J9K__r0s18,0.13452914798206278,11.484396451625555
J9K,J9K__r0s19,0.13789237668161436,8.266902950920715
J9K,J9K__r0s2,0.15807174887892378,10.428150391674592
J9K,J9K__r0s3,0.22421524663677128,7.229253256434438
J9K,J9K__r0s4,0.11939461883408072,9.682958698685335
J9K,J9K__r0s5,0.10201793721973093,11.368221602418604
J9K,J9K__r0s6,0.12051569506726457,8.018217140111112
J9K,J9K__r0s7,0.26905829596412556,7.234982590698408
J9K,J9K__r0s8,0.13621076233183857,9.644351974441802
J9K,J9K__r0s9,0.21917040358744394,8.581114926415493
J9K,J9K__r1s0,0.2914798206278027,5.997886338732041
J9K,J9K__r1s1,0.17040358744394618,8.734690952507792
J9K,J9K__r1s2,0.09248878923766816,10.906980978167255
J9K,J9K__r1s3,0.18834080717488788,8.970402986683428
J9K,J9K__r1s4,0.17320627802690583,8.301405339452922
KLN,KLN__r0s0,0.5072649572649572,2.915636716555638
KLN,KLN__r0s1,0.1111111111111111,10.917765661318919
KLN,KLN__r0s10,0.12863247863247865,9.95578380312564
KLN,KLN__r0s11,0.22307692307692306,5.6794468456254465
KLN,KLN__r0s12,0.2568376068376068,7.496509121499572
KLN,KLN__r0s13,0.20683760683760682,6.539414242470229
KLN,KLN__r0s14,0.16025641025641024,8.528557808460983
KLN,KLN__r0s15,0.10299145299145299,9.020898695046986
KLN,KLN__r0s16,0.15341880341880343,8.873954086351894
KLN,KLN__r0s17,0.18547008547008548,6.9038953136478804
KLN,KLN__r0s18,0.2730769230769231,6.512251019727313
KLN,KLN__r0s19,0.12179487179487179,8.000032686123964
KLN,KLN__r0s2,0.08034188034188035,8.951333776644907
KLN,KLN__r0s3,0.1405982905982906,8.371514623622062
KLN,KLN__r0s4,0.17307692307692307,9.004449301007163
KLN,KLN__r0s5,0.22264957264957266,8.218773235977782
KLN,KLN__r0s6,0.15341880341880343,9.179417080272458
KLN,KLN__r0s7,0.252991452991453,9.05192169685417
KLN,KLN__r0s8,0.08846153846153845,11.015396347249892
KLN,KLN__r0s9,0.26324786324786326,7.894296355557858
KLN,KLN__r1s0,0.6346153846153846,1.8581037486602492
KLN,KLN__r1s1,0.32136752136752134,4.584037066510274
KLN,KLN__r1s2,0.055982905982905985,11.12820943280881
KLN,KLN__r1s3,0.05726495726495727,10.267260974091887
KLN,KLN__r1s4,0.25897435897435894,7.665291959786269
MF8,MF8__r0s0,0.35465116279069764,4.205139189020089
MF8,MF8__r0s1,0.40697674418604646,4.615128841417288
MF8,MF8__r0s10,0.06976744186046512,11.865096055750229
MF8,MF8__r0s11,0.31589147286821706,3.7944733017612466
MF8,MF8__r0s12,0.31007751937984496,6.16235139001158
MF8,MF8__r0s13,0.19961240310077522,5.432628347975969
MF8,MF8__r0s14,0.16279069767441862,9.903524507833396
MF8,MF8__r0s15,0.1356589147286822,9.340117419060933
MF8,MF8__r0s16,0.20348837209302323,8.242056384594525
MF8,MF8__r0s17,0.06201550387596899,12.1810281335528
MF8,MF8__r0s18,0.22868217054263568,8.418380735081913
MF8,MF8__r0s19,0.06395348837209303,10.451959623063265
MF8,MF8__r0s2,0.17441860465116277,7.500763755839787
MF8,MF8__r0s3,0.1375968992248062,7.42225712220637
MF8,MF8__r0s4,0.11434108527131784,13.5534580466583
MF8,MF8__r0s5,0.18023255813953487,11.70279233164761
MF8,MF8__r0s6,0.14922480620155038,11.190208775019954
MF8,MF8__r0s7,0.19186046511627908,9.38739924993339
MF8,MF8__r0s8,0.01937984496124031,11.598566430631628
MF8,MF8__r0s9,0.13372093023255816,10.129314338973737
MF8,MF8__r1s0,0.437984496124031,3.225769152036901
MF8,MF8__r1s1,0.1821705426356589,7.447353811002008
MF8,MF8__r1s2,0.21511627906976744,9.299352780975251
MF8,MF8__r1s3,0.2054263565891473,8.535379850413985
MF8,MF8__r1s4,0.24031007751937986,8.603712681385542
MWS,MWS__r0s0,0.8068383658969804,1.3258205872291993
MWS,MWS__r0s1,0.23490230905861456,7.813918691286093
MWS,MWS__r0s10,0.19271758436944939,12.871193784455008
MWS,MWS__r0s11,0.25044404973357015,7.93359083154904
MWS,MWS__r0s12,0.1758436944937833,13.629216131088866
MWS,MWS__r0s13,0.21047957371225579,9.4736875895596
MWS,MWS__r0s14,0.227797513321492,10.068813258898984
MWS,MWS__r0s15,0.24289520426287742,7.615596819005158
MWS,MWS__r0s16,0.24289520426287745,9.19414814344606
MWS,MWS__r0s17,0.13410301953818826,11.473708115079436
MWS,MWS__r0s18,0.16119005328596803,10.700109682362635
MWS,MWS__r0s19,0.3503552397868561,7.769318024932725
MWS,MWS__r0s2,0.1736234458259325,9.790719226807218
MWS,MWS__r0s3,0.2433392539964476,7.90958137367925
MWS,MWS__r0s4,0.23312611012433393,8.006291425512867
MWS,MWS__r0s5,0.18694493783303728,10.307736960126231
MWS,MWS__r0s6,0.15097690941385436,10.16541026643449
MWS,MWS__r0s7,0.15408525754884547,12.315432970170962
MWS,MWS__r0s8,0.21625222024866786,9.978859442737637
MWS,MWS__r0s9,0.3974245115452931,5.593077734139532
MWS,MWS__r1s0,0.7770870337477797,1.5997630276474082
MWS,MWS__r1s1,0.21403197158081705,7.318557278080952
MWS,MWS__r1s2,0.34458259325044405,6.330306881884375
MWS,MWS__r1s3,0.291740674955595,9.619401314179948
MWS,MWS__r1s4,0.2588809946714032,7.082631168602135
MWV,MWV__r0s0,0.3620820668693009,4.755239092560154
MWV,MWV__r0s1,0.04293313069908815,15.45734859335383
MWV,MWV__r0s10,0.07104863221884498,11.740654357912133
MWV,MWV__r0s11,0.08966565349544073,14.759381450081976
MWV,MWV__r0s12,0.08624620060790272,12.908758813725827
MWV,MWV__r0s13,0.21010638297872342,8.006928968160086
MWV,MWV__r0s14,0.16945288753799392,7.3787796369659295
MWV,MWV__r0s15,0.06648936170212766,12.632628032236148
MWV,MWV__r0s16,0.1797112462006079,7.821081515591137
MWV,MWV__r0s17,0.10258358662613981,11.070270540836358
MWV,MWV__r0s18,0.0729483282674772,11.606738225733395
MWV,MWV__r0s19,0.14171732522796351,9.078011103908985
MWV,MWV__r0s2,0.135258358662614,12.122203796050812
MWV,MWV__r0s3,0.07940729483282674,14.176946669248135
MWV,MWV__r0s4,0.13031914893617022,13.408379296356426
MWV,MWV__r0s5,0.27925531914893614,5.730662543016029
MWV,MWV__r0s6,0.16299392097264437,8.2347721538141
MWV,MWV__r0s7,0.07256838905775076,11.796800124876832
MWV,MWV__r0s8,0.07674772036474165,13.361427646190387
MWV,MWV__r0s9,0.3294072948328267,5.519195974886572
MWV,MWV__r1s0,0.503419452887538,4.1422218433068325
MWV,MWV__r1s1,0.06914893617021277,15.409627188576723
MWV,MWV__r1s2,0.05661094224924012,16.999173478967265
MWV,MWV__r1s3,0.13069908814589665,9.476156483222256
MWV,MWV__r1s4,0.15729483282674772,11.241134408215924
MWY,MWY__r0s0,0.3436619718309859,7.575556532928248
MWY,MWY__r0s1,0.2661971830985915,10.358224239734803
MWY,MWY__r0s10,0.08732394366197183,13.628885351556335
MWY,MWY__r0s11,0.061971830985915494,13.055050339455025
MWY,MWY__r0s12,0.2323943661971831,9.512402157983551
MWY,MWY__r0s13,0.22464788732394367,6.797318984888683
MWY,MWY__r0s14,0.1204225352112676,11.342307450822798
MWY,MWY__r0s15,0.09929577464788733,10.593701110350011
MWY,MWY__r0s16,0.1908450704225352,10.758048346204763
MWY,MWY__r0s17,0.27676056338028165,5.385142626135143
MWY,MWY__r0s18,0.21338028169014084,11.283996370197528
MWY,MWY__r0s19,0.0767605633802817,10.124762479232425
MWY,MWY__r0s2,0.25704225352112675,8.710610895088614
MWY,MWY__r0s3,0.10774647887323943,9.703757894145483
MWY,MWY__r0s4,0.2176056338028169,9.203505249154738
MWY,MWY__r0s5,0.10845070422535211,13.281802428208165
MWY,MWY__r0s6,0.0647887323943662,10.43974863537132
MWY,MWY__r0s7,0.2697183098591549,8.112333838046341
MWY,MWY__r0s8,0.2683098591549296,10.779701412744243
MWY,MWY__r0s9,0.2091549295774648,8.556535559481313
MWY,MWY__r1s0,0.34225352112676055,6.843535391379306
MWY,MWY__r1s1,0.09366197183098592,8.753535592753092
MWY,MWY__r1s2,0.10422535211267606,11.268066221071663
MWY,MWY__r1s3,0.20985915492957746,10.104081409768565
MWY,MWY__r1s4,0.10704225352112676,9.96736161740327
MYT,MYT__r0s0,0.7639664804469274,1.8113665452099903
MYT,MYT__r0s1,0.30865921787709494,5.276124525359504
MYT,MYT__r0s10,0.15223463687150837,8.375807414636181
MYT,MYT__r0s11,0.1717877094972067,5.952421199625507
MYT,MYT__r0s12,0.4762569832402235,4.049542743792289
MYT,MYT__r0s13,0.15363128491620112,7.62152156899535
MYT,MYT__r0s14,0.21927374301675978,5.2200090292396535
MYT,MYT__r0s15,0.24441340782122903,6.585766947743269
MYT,MYT__r0s16,0.08798882681564246,7.237622372753517
MYT,MYT__r0s17,0.111731843575419,8.370792232795276
MYT,MYT__r0s18,0.38407821229050276,5.869669174906075
MYT,MYT__r0s19,0.15363128491620112,8.876095779245468
MYT,MYT__r0s2,0.23882681564245808,5.152002908146895
MYT,MYT__r0s3,0.3254189944134078,6.020211121475843
MYT,MYT__r0s4,0.24720670391061453,7.081887369625735
MYT,MYT__r0s5,0.2583798882681564,5.019889644595403
MYT,MYT__r0s6,0.21648044692737428,6.253519155763523
MYT,MYT__r0s7,0.5754189944134078,2.7671580662703894
MYT,MYT__r0s8,0.2667597765363129,7.604289240882955
MYT,MYT__r0s9,0.5460893854748603,4.074107197408426
MYT,MYT__r1s0,0.829608938547486,1.3489596907727557
MYT,MYT__r1s1,0.1983240223463687,8.096457156265789
MYT,MYT__r1s2,0.2053072625698324,6.307815805272734
MYT,MYT__r1s3,0.3254189944134078,5.659925245486806
MYT,MYT__r1s4,0.17458100558659218,8.263086662898164
NH0,NH0__r0s0,0.711038961038961,1.86862003233332
NH0,NH0__r0s1,0.10281385281385282,10.776547121381727
NH0,NH0__r0s10,0.11904761904761905,11.914945821713747
NH0,NH0__r0s11,0.10010822510822512,14.923216084819016
NH0,NH0__r0s12,0.43019480519480524,4.258178038783879
NH0,NH0__r0s13,0.04329004329004329,11.951560059555254
NH0,NH0__r0s14,0.06277056277056277,11.879375846878489
NH0,NH0__r0s15,0.14015151515151514,10.596925738752633
NH0,NH0__r0s16,0.10497835497835498,7.535346691541213
NH0,NH0__r0s17,0.041666666666666664,13.245485769513742
NH0,NH0__r0s18,0.10984848484848485,10.615544921098309
NH0,NH0__r0s19,0.1617965367965368,9.141659238263488
NH0,NH0__r0s2,0.21320346320346317,8.957565462965096
NH0,NH0__r0s3,0.030844155844155844,15.794129432278142
NH0,NH0__r0s4,0.07792207792207792,12.951912117903152
NH0,NH0__r0s5,0.24025974025974026,6.629205635639466
NH0,NH0__r0s6,0.0670995670995671,12.90116881609314
NH0,NH0__r0s7,0.20562770562770563,8.485210357850866
NH0,NH0__r0s8,0.048701298701298704,9.257309728762733
NH0,NH0__r0s9,0.06277056277056277,13.273035584164111
NI6,NI6__r0s0,0.7387791741472173,1.3987041548855057
NI6,NI6__r0s1,0.07540394973070018,12.479865454414234
NI6,NI6__r0s10,0.0888689407540395,10.907276192049164
NI6,NI6__r0s11,0.07091561938958707,12.120153996227229
NI6,NI6__r0s12,0.10457809694793536,11.816322158869628
NI6,NI6__r0s13,0.47666068222621183,3.8070307177091736
NI6,NI6__r0s14,0.20960502692998206,12.314772780068761
NI6,NI6__r0s15,0.1490125673249551,10.017568719909628
NI6,NI6__r0s16,0.061490125673249546,15.600071959958967
NI6,NI6__r0s17,0.09290843806104129,9.838218006801807
NI6,NI6__r0s18,0.0938061041292639,12.452772295018265
NI6,NI6__r0s19,0.06687612208258528,10.878504314702731
NI6,NI6__r0s2,0.26795332136445243,7.648963522262641
NI6,NI6__r0s3,0.14721723518850988,8.478783847570881
NI6,NI6__r0s4,0.11490125673249552,10.735187991465239
NI6,NI6__r0s5,0.32091561938958707,6.883853069739253
NI6,NI6__r0s6,0.34066427289048473,5.789007727458637
NI6,NI6__r0s7,0.08931777378815081,12.451822083887194
NI6,NI6__r0s8,0.03949730700179534,13.465807046847567
NI6,NI6__r0s9,0.14317773788150806,11.548798574284616
NJ0,NJ0__r0s0,0.12788184438040345,8.981584878536307
NJ0,NJ0__r0s1,0.10482708933717579,9.0948344022671
NJ0,NJ0__r0s10,0.028097982708933718,12.286262774843943
NJ0,NJ0__r0s11,0.0702449567723343,11.557593041107618
NJ0,NJ0__r0s12,0.043948126801152745,14.821008186245916
NJ0,NJ0__r0s13,0.07997118155619595,11.784981071201402
NJ0,NJ0__r0s14,0.014769452449567724,13.484655902066592
NJ0,NJ0__r0s15,0.10230547550432276,9.766203313452397
NJ0,NJ0__r0s16,0.032780979827089336,14.647031486377136
NJ0,NJ0__r0s17,0.03494236311239193,12.99033157060048
NJ0,NJ0__r0s18,0.025576368876080693,12.73759823088031
NJ0,NJ0__r0s19,0.08105187319884727,12.135106623976828
NJ0,NJ0__r0s2,0.04178674351585014,14.822322874750736
NJ0,NJ0__r0s3,0.028458213256484153,13.536713135738323
NJ0,NJ0__r0s4,0.08321325648414986,13.753242822174016
NJ0,NJ0__r0s5,0.03746397694524496,13.901112693191727
NJ0,NJ0__r0s6,0.04214697406340058,11.471068118070516
NJ0,NJ0__r0s7,0.07384726224783862,10.861630010280468
NJ0,NJ0__r0s8,0.11023054755043227,10.861084967058629
NJ0,NJ0__r0s9,0.07240634005763688,11.513687153406801
NJO,NJO__r0s0,0.6737037037037037,2.548851318882718
NJO,NJO__r0s1,0.06925925925925926,13.831282700485584
NJO,NJO__r0s10,0.12074074074074075,15.323195717505183
NJO,NJO__r0s11,0.07,13.072369469527786
NJO,NJO__r0s12,0.11148148148148149,13.418665478485144
NJO,NJO__r0s13,0.11037037037037037,11.405911615063381
NJO,NJO__r0s14,0.13777777777777778,14.857238474193508
NJO,NJO__r0s15,0.12592592592592594,12.527024609955212
NJO,NJO__r0s16,0.057777777777777775,13.614704286408548
NJO,NJO__r0s17,0.05814814814814815,15.840880707387118
NJO,NJO__r0s18,0.03333333333333333,16.188734747612
NJO,NJO__r0s19,0.13703703703703704,15.042179252539837
NJO,NJO__r0s2,0.15296296296296297,13.502588902732137
NJO,NJO__r0s3,0.2362962962962963,6.804151068503744
NJO,NJO__r0s4,0.10740740740740741,16.620818897906318
NJO,NJO__r0s5,0.09222222222222222,13.348296896461731
NJO,NJO__r0s6,0.1562962962962963,10.707238970260548
NJO,NJO__r0s7,0.19407407407407407,8.241406397027303
NJO,NJO__r0s8,0.28481481481481485,6.750022626337885
NJO,NJO__r0s9,0.2711111111111111,7.223497604462307
NXR,NXR__r0s0,0.75,1.059461074460858
NXR,NXR__r0s1,0.356457242582897,4.720374594779917
NXR,NXR__r0s10,0.06849912739965096,11.934677913930617
NXR,NXR__r0s11,0.03228621291448516,15.43235303523375
NXR,NXR__r0s12,0.11038394415357766,14.15914605034476
NXR,NXR__r0s13,0.05410122164048865,15.735337066651798
NXR,NXR__r0s14,0.36082024432809773,6.352056082484361
NXR,NXR__r0s15,0.06806282722513089,15.899298195704562
NXR,NXR__r0s16,0.33507853403141363,6.252443511296302
NXR,NXR__r0s17,0.23472949389179756,8.111656471033168
NXR,NXR__r0s18,0.0506108202443281,15.3558047937586
NXR,NXR__r0s19,0.19240837696335078,9.818824224899338
NXR,NXR__r0s2,0.39834205933682376,4.423039261734822
NXR,NXR__r0s3,0.11823734729493891,14.31234245189637
NXR,NXR__r0s4,0.11169284467713786,14.612749122518494
NXR,NXR__r0s5,0.10078534031413612,10.317218829270825
NXR,NXR__r0s6,0.40445026178010474,5.138141260818212
NXR,NXR__r0s7,0.05410122164048866,14.599415114628256
NXR,NXR__r0s8,0.043193717277486915,10.806207345092288
NXR,NXR__r0s9,0.18324607329842932,14.226628667596625
NYF,NYF__r0s0,0.7708034433285509,0.5448712949791155
NYF,NYF__r0s1,0.21700143472022956,9.512451461231892
NYF,NYF__r0s10,0.04913916786226686,14.764632530191923
NYF,NYF__r0s11,0.1323529411764706,12.710781711867034
NYF,NYF__r0s12,0.47740315638450503,3.4905337002517056
NYF,NYF__r0s13,0.15136298421807748,11.133211249716584
NYF,NYF__r0s14,0.17324246771879484,9.332836101541947
NYF,NYF__r0s15,0.06563845050215208,9.77533303578627
NYF,NYF__r0s16,0.0667144906743185,13.376081973002151
NYF,NYF__r0s17,0.04160688665710187,15.3788428756131
NYF,NYF__r0s18,0.09325681492109039,8.464805257863945
NYF,NYF__r0s19,0.14598278335724535,14.831957326264153
NYF,NYF__r0s2,0.12374461979913916,15.34047141292347
NYF,NYF__r0s3,0.11011477761836443,15.0392064465247
NYF,NYF__r0s4,0.07532281205164992,11.567990275823131
NYF,NYF__r0s5,0.04160688665710187,14.499827185935512
NYF,NYF__r0s6,0.08751793400286945,10.475748052671571
NYF,NYF__r0s7,0.06456241032998565,15.379981153082264
NYF,NYF__r0s8,0.2431850789096126,5.812110375534114
NYF,NYF__r0s9,0.0821377331420373,11.87812738799069
PG0,PG0__r0s0,0.4647058823529412,4.511791202120306
PG0,PG0__r0s1,0.023529411764705882,7.067610106668157
PG0,PG0__r0s10,0.06176470588235294,9.467048143034797
PG0,PG0__r0s11,0.09411764705882353,6.187339698001879
PG0,PG0__r0s12,0.24705882352941178,4.927955733352891
PG0,PG0__r0s13,0.03823529411764706,10.083694903842305
PG0,PG0__r0s14,0.052941176470588235,9.0336669178748
PG0,PG0__r0s15,0.20588235294117646,6.102728217620282
PG0,PG0__r0s16,0.008823529411764706,9.218317268101625
PG0,PG0__r0s17,0.020588235294117647,8.455372905574308
PG0,PG0__r0s18,0.10882352941176471,6.74293927652581
PG0,PG0__r0s19,0.0058823529411764705,9.470800206002826
PG0,PG0__r0s2,0.052941176470588235,9.440401377886486
PG0,PG0__r0s3,0.08235294117647059,8.334914990651814
PG0,PG0__r0s4,0.2529411764705882,6.0146232646367
PG0,PG0__r0s5,0.07352941176470588,8.702333434120883
PG0,PG0__r0s6,0.12058823529411763,6.436559892836001
PG0,PG0__r0s7,0.008823529411764706,9.831240228817467
PG0,PG0__r0s8,0.020588235294117647,7.875991234543813
PG0,PG0__r0s9,0.2823529411764706,4.749786197580304
PG4,PG4__r0s0,0.5652173913043479,3.0227320431322564
PG4,PG4__r0s1,0.1793478260869565,9.678305767410883
PG4,PG4__r0s10,0.27065217391304347,8.080676569790446
PG4,PG4__r0s11,0.2847826086956522,6.657432687492069
PG4,PG4__r0s12,0.28043478260869564,7.868315396761646
PG4,PG4__r0s13,0.24021739130434783,8.652392321512124
PG4,PG4__r0s14,0.2793478260869565,6.464079142860677
PG4,PG4__r0s15,0.2282608695652174,7.599144554831968
PG4,PG4__r0s16,0.275,5.609910449590379
PG4,PG4__r0s17,0.21195652173913043,8.956820970357441
PG4,PG4__r0s18,0.2739130434782609,7.348061947973765
PG4,PG4__r0s19,0.15760869565217392,10.284050510864068
PG4,PG4__r0s2,0.1423913043478261,10.042928106124677
PG4,PG4__r0s3,0.21956521739130436,8.062410802851637
PG4,PG4__r0s4,0.3543478260869565,6.671668276946549
PG4,PG4__r0s5,0.21195652173913043,6.401285143801964
PG4,PG4__r0s6,0.48043478260869565,4.170241666767073
PG4,PG4__r0s7,0.4108695652173913,4.649183929506575
PG4,PG4__r0s8,0.24130434782608695,8.671467686087901
