surv_mean_lddt,frac_surv_better_xeng,picks_rotated,pass_per_pose,frac_pose_improved,grid_min_rmsd,ligand,n_pose,n_grid,n_cand,n_pass,pass_rate,pass_clash,frac_pose_coord,orig_oracle,orig_mean,orig_sel,exp_oracle,exp_sel,null_oracle,null_sel,soft_oracle,soft_sel,narrow_oracle,narrow_sel,unfilt_oracle,orig_min_rmsd,exp_min_rmsd,null_min_rmsd,orig_sub2,exp_sub2,null_sub2,wl_sd_lddt_orig,wl_sd_lddt_exp,wl_rho_exp,wl_rho_orig,exp_sel_rank
0.30960386991500854,0.0,False,0.3,0.2,3.8738508224487305,J9K,20,1024,20480,6,0.00029296875,0.014111328125,1.0,0.33856502242152464,0.27990470852017935,0.2617713004484305,0.33856502242152464,0.2617713004484305,0.3497757911682129,0.2617713004484305,0.33856502242152464,0.2617713004484305,0.33856502242152464,0.2617713004484305,0.4428251087665558,4.748036182995287,4.748036182995287,4.748036182995287,False,False,False,0.025689086394733746,0.026745531478759223,0.4944435018408879,0.25347876933595553,0.15384615384615385
0.36239317059516907,0.0,False,0.05,0.0,2.9682419300079346,KLN,20,1024,20480,1,4.8828125e-05,0.000634765625,1.0,0.4615384615384615,0.3801495726495726,0.42136752136752137,0.4615384615384615,0.42136752136752137,0.4615384615384615,0.42136752136752137,0.4615384615384615,0.42136752136752137,0.4615384615384615,0.42136752136752137,0.5367521643638611,3.6112938850402934,3.6112938850402934,3.6112938850402934,False,False,False,0.03134127403915248,0.03081881396716711,-0.24285714285714283,-0.23759398496240602,0.9047619047619048
0.5100100040435791,0.0,False,425.7,1.0,1.0118225812911987,MF8,20,1024,20480,8514,0.41572265625,0.41572265625,0.0,0.8352713178294573,0.6489341085271316,0.5833333333333333,0.856589138507843,0.5833333333333333,0.8449612259864807,0.5833333333333333,0.8468992114067078,0.5833333333333333,0.856589138507843,0.5833333333333333,0.856589138507843,1.093221963500453,1.0118225812911987,1.0285238027572632,True,True,True,0.09113942600904845,0.10685442530423024,-0.356533333568396,-0.4030075187969925,0.7594328568080618
0.452366441488266,0.0,False,2.4,0.1,1.4170183343548537,MWS,20,1024,20480,48,0.00234375,0.00234375,0.0,0.8143872113676731,0.6678285968028419,0.7357904085257548,0.8143872113676731,0.7357904085257548,0.8143872113676731,0.7357904085257548,0.8143872113676731,0.7357904085257548,0.8143872113676731,0.7357904085257548,0.8143872113676731,1.4170183343548537,1.4170183343548537,1.4170183343548537,True,True,True,0.07646588952625412,0.16321503254527525,-0.777183975100049,-0.8721804511278194,0.9411764705882353
0.37065786123275757,0.0,False,1.05,0.3,3.4427289962768555,MWV,20,1024,20480,21,0.001025390625,0.001025390625,0.0,0.5683890577507599,0.397701367781155,0.4076747720364742,0.5683890577507599,0.4076747720364742,0.5683890577507599,0.4076747720364742,0.5683890577507599,0.4076747720364742,0.5683890577507599,0.4076747720364742,0.5683890577507599,3.727646562627279,3.727646562627279,3.727646562627279,False,False,False,0.046106977210688536,0.04503836437103562,-0.5440766550522649,-0.5187969924812029,0.8048780487804879
0.23006904125213623,0.0024752475247524753,True,20.2,0.9,3.7211625576019287,MWY,20,1024,20480,404,0.0197265625,0.0197265625,0.0,0.4007042253521127,0.37200704225352116,0.352112676056338,0.45704224705696106,0.1605633795261383,0.44859156012535095,0.352112676056338,0.4007042253521127,0.352112676056338,0.45704224705696106,0.1605633795261383,0.4830985963344574,5.8518315761788235,5.000392913818359,4.03495979309082,False,False,False,0.019081615861247576,0.09098821496088937,-0.030718294376020333,0.5372462017488773,0.23820754716981132
0.492966890335083,0.0,False,7.0,0.35,0.2646152176832227,MYT,20,1024,20480,140,0.0068359375,0.1572265625,1.0,0.9594972067039106,0.7404329608938547,0.9594972067039106,0.9594972067039106,0.9594972067039106,0.9594972067039106,0.9594972067039106,0.9594972067039106,0.9594972067039106,0.9594972067039106,0.9594972067039106,0.9594972067039106,0.2646152176832227,0.2646152176832227,0.2646152176832227,True,True,True,0.0990865191827901,0.21008506817978304,-0.6598953019951366,-0.848006259623228,1.0
0.6807359457015991,0.0,False,0.1,0.05,1.6548444025876463,NH0,20,1024,20480,2,9.765625e-05,0.0017578125,1.0,0.7754329004329004,0.7216450216450216,0.7294372294372294,0.7754329004329004,0.7294372294372294,0.7754329004329004,0.7294372294372294,0.7754329004329004,0.7294372294372294,0.7754329004329004,0.7294372294372294,0.7754329004329004,1.6548444025876463,1.6548444025876463,1.6548444025876463,True,True,True,0.042897435036635935,0.042569573338870036,-0.5911914172783739,-0.49624060150375937,0.5454545454545454
0.6128814816474915,0.0,False,0.2,0.0,1.4063329680216792,NI6,20,1024,20480,4,0.0001953125,0.001416015625,1.0,0.7998204667863555,0.7476885098743267,0.7365350089766607,0.7998204667863555,0.7365350089766607,0.7998204667863555,0.7365350089766607,0.7998204667863555,0.7365350089766607,0.7998204667863555,0.7365350089766607,0.7998204667863555,1.4063329680216792,1.4063329680216792,1.4063329680216792,True,True,True,0.04718434522046218,0.07014491277834074,-0.2252173913043478,0.2857142857142857,0.375
0.24560518562793732,0.0,False,0.25,0.05,3.1085877418518066,NJ0,20,1024,20480,5,0.000244140625,0.00166015625,1.0,0.32168587896253603,0.2686239193083574,0.24495677233429392,0.32168587896253603,0.24495677233429392,0.32168587896253603,0.24495677233429392,0.32168587896253603,0.24495677233429392,0.32168587896253603,0.24495677233429392,0.5630403161048889,8.107659414339679,8.034518241882324,6.137155055999756,False,False,False,0.0398414171325598,0.041018846243778995,-0.09311274255990265,0.252069296338759,0.24
0.6092592477798462,0.0,False,0.05,0.0,2.031614065170288,NJO,20,1024,20480,1,4.8828125e-05,0.000390625,1.0,0.7381481481481481,0.6979074074074074,0.682962962962963,0.7381481481481481,0.682962962962963,0.7381481481481481,0.682962962962963,0.7381481481481481,0.682962962962963,0.7381481481481481,0.682962962962963,0.7381481481481481,2.2953512845041857,2.2953512845041857,2.2953512845041857,False,False,False,0.018401957237705074,0.026055730293704116,0.25138033154327716,0.44904102460998646,0.2857142857142857
0.6923356056213379,0.0,False,0.3,0.0,0.7248153994453769,NXR,20,1024,20480,6,0.00029296875,0.001416015625,1.0,0.9201570680628273,0.831391797556719,0.9149214659685864,0.9201570680628273,0.9149214659685864,0.9201570680628273,0.9149214659685864,0.9201570680628273,0.9149214659685864,0.9201570680628273,0.9149214659685864,0.9201570680628273,0.7248153994453769,0.7248153994453769,0.7248153994453769,True,True,True,0.04910547803834383,0.07445241174483025,-0.5398290598290598,-0.012030075187969924,0.9615384615384616
0.6820300817489624,0.0,False,0.1,0.0,0.5235307991101031,NYF,20,1024,20480,2,9.765625e-05,0.000390625,1.0,0.8461262553802009,0.7810616929698708,0.8253228120516498,0.8461262553802009,0.8253228120516498,0.8461262553802009,0.8253228120516498,0.8461262553802009,0.8253228120516498,0.8461262553802009,0.8253228120516498,0.8461262553802009,0.5235307991101031,0.5235307991101031,0.5235307991101031,True,True,True,0.035842961127253124,0.04512839627904453,-0.73199664031634,-0.643098954843448,0.9545454545454546
0.322502464056015,0.007702182284980745,True,233.7,0.95,1.5751824378967285,PG0,20,1024,20480,4674,0.22822265625,0.22822265625,0.0,0.6735294117647058,0.4125,0.4823529411764706,0.7735294103622437,0.5,0.7735294103622437,0.5,0.7176470756530762,0.2823529541492462,0.7735294103622437,0.5,0.7735294103622437,2.5828662495644554,1.6529018878936768,1.586978793144226,False,True,True,0.1442882393709246,0.17217630600341352,-0.546699325858297,-0.6104633172393985,0.858116744780571
0.14107131958007812,0.0003671071953010279,True,136.2,0.75,1.0759531259536743,PG4,20,1024,20480,2724,0.1330078125,0.1330078125,0.0,0.8184782608695652,0.5007065217391304,0.5836956521739131,0.8184782608695652,0.22173912823200226,0.8184782862663269,0.5836956521739131,0.8184782608695652,0.5836956521739131,0.8184782608695652,0.22173912823200226,0.821739137172699,1.4778760009657286,1.224118709564209,1.464914083480835,True,True,True,0.2307120652788176,0.2083834262130787,-0.8055072641317264,-0.3207834963162267,0.6672740524781341
0.2775084972381592,0.0,False,2.25,0.4,1.6973923444747925,PK9,20,1024,20480,45,0.002197265625,0.045703125,1.0,0.5095663265306123,0.29719387755102045,0.39668367346938777,0.5216836929321289,0.39668367346938777,0.5095663265306123,0.39668367346938777,0.5095663265306123,0.39668367346938777,0.5216836929321289,0.39668367346938777,0.7519132494926453,4.185733267318114,3.0545427799224854,3.547476291656494,False,False,False,0.13322091957000867,0.11436178259724479,0.20633966718525448,0.23308270676691725,0.7846153846153846
0.3257918655872345,0.0,False,0.35,0.2,4.101889610290527,PKT,20,1024,20480,7,0.000341796875,0.00302734375,1.0,0.4983031674208145,0.30704185520361993,0.36990950226244346,0.4983031674208145,0.36990950226244346,0.4983031674208145,0.36990950226244346,0.4983031674208145,0.36990950226244346,0.4983031674208145,0.36990950226244346,0.4983031674208145,4.118939683273345,4.118939683273345,4.118939683273345,False,False,False,0.07087879882820222,0.07479957935843119,0.14102564102564102,0.10225563909774435,0.8518518518518519
0.4902998208999634,0.0,False,0.15,0.05,2.7335915565490723,QDJ,20,1024,20480,3,0.000146484375,0.000732421875,1.0,0.6410934744268078,0.5422619047619047,0.6410934744268078,0.6410934744268078,0.6410934744268078,0.6410934744268078,0.6410934744268078,0.6410934744268078,0.6410934744268078,0.6410934744268078,0.6410934744268078,0.6410934744268078,2.971903800537142,2.971903800537142,2.971903800537142,False,False,False,0.10593902002801636,0.10167346686465477,-0.6551383399209486,-0.5413533834586466,1.0
0.6849087476730347,0.0,False,0.2,0.05,2.2484664916992188,QDP,20,1024,20480,4,0.0001953125,0.001123046875,1.0,0.7466832504145937,0.7146144278606965,0.7288557213930348,0.7466832504145937,0.7288557213930348,0.7466832504145937,0.7288557213930348,0.7466832504145937,0.7288557213930348,0.7466832504145937,0.7288557213930348,0.7541459202766418,2.38279533170778,2.38279533170778,2.38279533170778,False,False,False,0.020719016740811256,0.023722427280102907,-0.3878260869565217,-0.13984962406015036,0.7916666666666666
0.5100871324539185,0.0,False,0.25,0.1,1.9782273153768475,QDV,20,1024,20480,5,0.000244140625,0.00234375,1.0,0.752177068214804,0.4839259796806967,0.5410014513788098,0.752177068214804,0.5410014513788098,0.752177068214804,0.5410014513788098,0.752177068214804,0.5410014513788098,0.752177068214804,0.5410014513788098,0.752177068214804,1.9782273153768475,1.9782273153768475,1.9782273153768475,True,True,True,0.1333830204802974,0.12224876482058977,-0.5938461538461539,-0.6210526315789473,0.64
0.3274371027946472,0.0,False,0.1,0.0,2.7619378566741943,QDY,20,1024,20480,2,9.765625e-05,0.00107421875,1.0,0.6525157232704403,0.39235455974842764,0.36753144654088055,0.6525157232704403,0.36753144654088055,0.6525157232704403,0.36753144654088055,0.6525157232704403,0.36753144654088055,0.6525157232704403,0.36753144654088055,0.6525157232704403,2.8768995974644467,2.8768995974644467,2.8768995974644467,False,False,False,0.08115346694539809,0.07961048630927754,-0.41276115189158674,-0.2706766917293233,0.5
0.6215503215789795,0.0,False,0.1,0.0,1.306243885851213,QE4,20,1024,20480,2,9.765625e-05,0.00107421875,1.0,0.8060064935064934,0.7093141233766235,0.7642045454545454,0.8060064935064934,0.7642045454545454,0.8060064935064934,0.7642045454545454,0.8060064935064934,0.7642045454545454,0.8060064935064934,0.7642045454545454,0.8060064935064934,1.306243885851213,1.306243885851213,1.306243885851213,True,True,True,0.08068084592606461,0.08097748198591558,-0.7052512704686619,-0.6481203007518795,0.8636363636363636
0.43608275055885315,0.0,False,0.3,0.05,2.684190273284912,QEA,20,1024,20480,6,0.00029296875,0.002197265625,1.0,0.5888605442176871,0.4610331632653062,0.5276360544217688,0.5888605442176871,0.5276360544217688,0.5888605442176871,0.5276360544217688,0.5888605442176871,0.5276360544217688,0.5888605442176871,0.5276360544217688,0.5888605442176871,3.194042347853825,3.194042347853825,3.194042347853825,False,False,False,0.06238525421070798,0.060472876946393805,-0.6895726495726495,-0.6857142857142857,0.8846153846153846
0.49602803587913513,0.0,False,0.25,0.05,3.5250229835510254,QEP,20,1024,20480,5,0.000244140625,0.0013671875,1.0,0.6098130841121495,0.5354166666666668,0.5989096573208723,0.6098130841121495,0.5989096573208723,0.6098130841121495,0.5989096573208723,0.6098130841121495,0.5989096573208723,0.6098130841121495,0.5989096573208723,0.6098130841121495,4.725224833495431,4.725224833495431,4.725224833495431,False,False,False,0.08521113020890479,0.08176557654167732,-0.8061538461538461,-0.7458646616541353,0.92
0.5257788300514221,0.0,False,0.25,0.0,2.6111128330230713,QES,20,1024,20480,5,0.000244140625,0.00185546875,1.0,0.7270249221183801,0.6315809968847352,0.6487538940809968,0.7270249221183801,0.6487538940809968,0.7270249221183801,0.6487538940809968,0.7270249221183801,0.6487538940809968,0.7270249221183801,0.6487538940809968,0.7270249221183801,2.7397443784412703,2.736988067626953,2.7397443784412703,False,False,False,0.06082635539406366,0.08525708219196534,-0.4469230769230769,-0.17293233082706763,0.68
0.5910912752151489,0.0,False,0.1,0.0,1.6416977918845246,RIT,20,1024,20480,2,9.765625e-05,0.000244140625,1.0,0.719790382244143,0.6900739827373614,0.714549938347719,0.719790382244143,0.714549938347719,0.719790382244143,0.714549938347719,0.719790382244143,0.714549938347719,0.719790382244143,0.714549938347719,0.719790382244143,1.6416977918845246,1.6416977918845246,1.6416977918845246,True,True,True,0.02094168363265616,0.03530729854958857,-0.7244494635798985,-0.6601503759398496,0.9545454545454546
0.2767584025859833,0.0,False,0.05,0.05,3.83371639251709,T0K,20,1024,20480,1,4.8828125e-05,0.000390625,1.0,0.25688073394495414,0.2349006116207951,0.2308868501529052,0.2767584025859833,0.2308868501529052,0.25688073394495414,0.2308868501529052,0.25688073394495414,0.2308868501529052,0.2767584025859833,0.2308868501529052,0.5286697149276733,9.330452356283985,9.252287864685059,7.5610246658325195,False,False,False,0.008894086131647362,0.012441745972920533,0.5212872155878047,0.44561563971112694,0.38095238095238093
0.38862910866737366,0.0,False,13.5,1.0,2.2653727531433105,TCI,20,1024,20480,270,0.01318359375,0.01318359375,0.0,0.42565947242206237,0.36450839328537166,0.30035971223021585,0.6414868235588074,0.30035971223021585,0.5977218151092529,0.30035971223021585,0.42565947242206237,0.30035971223021585,0.6414868235588074,0.30035971223021585,0.6522781848907471,4.622729044962429,2.2653727531433105,2.669574499130249,False,False,False,0.06017076407614785,0.11532897888527757,0.19889508743466416,0.47611887534023684,0.23793103448275862
0.6307470798492432,0.0,False,0.2,0.0,1.5698232650756836,X5Y,20,1024,20480,4,0.0001953125,0.001025390625,1.0,0.8113026819923371,0.7414511494252874,0.7528735632183907,0.8113026819923371,0.7528735632183907,0.8113026819923371,0.7528735632183907,0.8113026819923371,0.7528735632183907,0.8113026819923371,0.7528735632183907,0.8113026819923371,1.6797207541934702,1.6797207541934702,1.6797207541934702,True,True,True,0.040240224850318244,0.06321292478022351,-0.8032181098772126,-0.6641595054114205,0.7083333333333334
0.6466373801231384,0.0,False,0.3,0.0,1.8641073596526159,X6J,20,1024,20480,6,0.00029296875,0.001220703125,1.0,0.7451754385964913,0.6710087719298246,0.5811403508771931,0.7451754385964913,0.5811403508771931,0.7451754385964913,0.5811403508771931,0.7451754385964913,0.5811403508771931,0.7451754385964913,0.5811403508771931,0.7451754385964913,1.8641073596526159,1.8641073596526159,1.8641073596526159,True,True,True,0.0868027666526442,0.0783068293290359,-0.6380577969813948,-0.4114328985957497,0.15384615384615385
0.6213082671165466,0.0,False,0.35,0.05,1.3855430513338067,X6S,20,1024,20480,7,0.000341796875,0.0015625,1.0,0.8311638591117918,0.7100114854517612,0.7978560490045941,0.8311638591117918,0.7978560490045941,0.8311638591117918,0.7978560490045941,0.8311638591117918,0.7978560490045941,0.8311638591117918,0.7978560490045941,0.8311638591117918,1.3855430513338067,1.3855430513338067,1.3855430513338067,True,True,True,0.1461899190690832,0.14033219621272508,-0.8266178266178266,-0.6706766917293233,0.7777777777777778
0.3686046302318573,0.0,False,0.25,0.0,3.71368670463562,X6V,20,1024,20480,5,0.000244140625,0.00283203125,1.0,0.492397137745975,0.4134615384615385,0.4409660107334526,0.492397137745975,0.4409660107334526,0.492397137745975,0.4409660107334526,0.492397137745975,0.4409660107334526,0.492397137745975,0.4409660107334526,0.49865832924842834,4.462533465957532,4.462533465957532,4.462533465957532,False,False,False,0.025386791544865308,0.029443743423444666,-0.5415384615384615,-0.23909774436090225,0.88
0.5267749428749084,0.0,False,0.3,0.1,1.7427365839308002,X71,20,1024,20480,6,0.00029296875,0.001611328125,1.0,0.8014440433212996,0.5879061371841154,0.7942238267148014,0.8014440433212996,0.7942238267148014,0.8014440433212996,0.7942238267148014,0.8014440433212996,0.7942238267148014,0.8014440433212996,0.7942238267148014,0.8014440433212996,1.7427365839308002,1.7427365839308002,1.7427365839308002,True,True,True,0.14638008431538554,0.14468881447697565,-0.42017094017094014,-0.49624060150375937,0.9615384615384616
0.5905991196632385,0.0,False,0.35,0.05,1.6387289028575738,X74,20,1024,20480,7,0.000341796875,0.001513671875,1.0,0.7844287949921752,0.6699921752738656,0.7523474178403755,0.7844287949921752,0.7523474178403755,0.7844287949921752,0.7523474178403755,0.7844287949921752,0.7523474178403755,0.7844287949921752,0.7523474178403755,0.7844287949921752,1.6387289028575738,1.6387289028575738,1.6387289028575738,True,True,True,0.1336926362286891,0.12916313276003907,-0.8217338217338217,-0.6511278195488721,0.8518518518518519
0.6599218249320984,0.0,False,0.35,0.0,1.6019739120446699,X7D,20,1024,20480,7,0.000341796875,0.0013671875,1.0,0.801405325443787,0.7009245562130177,0.7747781065088757,0.801405325443787,0.7747781065088757,0.801405325443787,0.7747781065088757,0.801405325443787,0.7747781065088757,0.801405325443787,0.7747781065088757,0.801405325443787,1.6019739120446699,1.6019739120446699,1.6019739120446699,True,True,True,0.13294792237032269,0.11738433447773636,-0.8229548229548229,-0.6601503759398496,0.8888888888888888
0.5904638767242432,0.0,False,0.2,0.0,1.6103785037994385,X7J,20,1024,20480,4,0.0001953125,0.000927734375,1.0,0.7407216494845361,0.7144845360824743,0.729381443298969,0.7407216494845361,0.729381443298969,0.7407216494845361,0.729381443298969,0.7407216494845361,0.729381443298969,0.7407216494845361,0.729381443298969,0.7407216494845361,2.155847799914863,2.085087299346924,2.155847799914863,False,False,False,0.04425878376641769,0.07153319204736025,-0.7269565217391305,-0.5323308270676691,0.7083333333333334
0.7351974248886108,0.0,False,0.2,0.0,1.5754995184633491,X7M,20,1024,20480,4,0.0001953125,0.000927734375,1.0,0.8415071770334928,0.8160885167464114,0.8175837320574162,0.8415071770334928,0.8175837320574162,0.8415071770334928,0.8175837320574162,0.8415071770334928,0.8175837320574162,0.8415071770334928,0.8175837320574162,0.8415071770334928,1.5754995184633491,1.5754995184633491,1.5754995184633491,True,True,True,0.020008193389358817,0.037450685913622946,-0.5515442018064691,-0.2302483721780903,0.5416666666666666
0.4774172902107239,0.0,False,0.2,0.0,3.719409704208374,X7P,20,1024,20480,4,0.0001953125,0.000927734375,1.0,0.5349872773536896,0.5050890585241731,0.5349872773536896,0.5349872773536896,0.5349872773536896,0.5349872773536896,0.5349872773536896,0.5349872773536896,0.5349872773536896,0.5349872773536896,0.5349872773536896,0.5527989864349365,4.530972049541439,4.5067338943481445,4.530972049541439,False,False,False,0.011315290175246384,0.017345786558372923,-0.7897264027581787,-0.7663923126768959,1.0
0.4983361065387726,0.0,False,0.2,0.0,2.8601605892181396,Y83,20,1024,20480,4,0.0001953125,0.001416015625,1.0,0.6326955074875207,0.5856905158069883,0.6326955074875207,0.6326955074875207,0.6326955074875207,0.6326955074875207,0.6326955074875207,0.6326955074875207,0.6326955074875207,0.6326955074875207,0.6326955074875207,0.6326955074875207,3.3673077994585117,3.081479549407959,3.3673077994585117,False,False,False,0.04115110066315112,0.05825842885841442,-0.6243478260869564,-0.4030075187969925,1.0
0.3026547431945801,0.05714285714285714,True,5.25,0.5,1.5139539241790771,YNV,20,1024,20480,105,0.005126953125,0.005126953125,0.0,0.6093429158110882,0.2893737166324435,0.6093429158110882,0.7515400648117065,0.12679670751094818,0.6093429158110882,0.6093429158110882,0.6093429158110882,0.6093429158110882,0.7515400648117065,0.12679670751094818,0.7695071697235107,3.0923860116463873,1.7245385646820068,3.0923860116463873,False,True,False,0.08017719638304747,0.15594041209331935,-0.0663478716399362,-0.5894736842105263,0.088
,,False,0.0,0.0,1.282223707975822,Z8Z,20,1024,20480,0,0.0,0.000146484375,1.0,0.8010416666666667,0.6749479166666666,0.7093750000000001,0.8010416666666667,0.7093750000000001,0.8010416666666667,0.7093750000000001,0.8010416666666667,0.7093750000000001,0.8010416666666667,0.7093750000000001,0.8010416666666667,1.282223707975822,1.282223707975822,1.282223707975822,True,True,True,0.0448448321158207,0.0448448321158207,-0.5834586466165413,-0.5834586466165413,0.8
,,False,0.0,0.0,1.2410251907874787,Z9Z,20,1024,20480,0,0.0,0.000146484375,1.0,0.7864046391752577,0.7009503865979382,0.7055412371134021,0.7864046391752577,0.7055412371134021,0.7864046391752577,0.7055412371134021,0.7864046391752577,0.7055412371134021,0.7864046391752577,0.7055412371134021,0.7864046391752577,1.2410251907874787,1.2410251907874787,1.2410251907874787,True,True,True,0.0278667792028515,0.0278667792028515,-0.37457693510179774,-0.37457693510179774,0.65
