name,tag,rank,xeng
6UNH_QEA,run5_s44,2,1.409111892282546
6UNH_QEA,run5_s44,3,1.4151496076884431
6UNH_QEA,run5_s44,4,1.5668310475360518
6UNI_QDV,run5_s44,0,1.7174775420302268
6UNI_QDV,run5_s44,1,1.5595925643795912
6UNI_QDV,run5_s44,2,1.8384205263704487
6UNI_QDV,run5_s44,3,1.1695295182815264
6UNI_QDV,run5_s44,4,1.5432882851656433
6UNJ_QDY,run5_s44,0,0.8324138871052622
6UNJ_QDY,run5_s44,1,0.6789434969891761
6UNJ_QDY,run5_s44,2,0.642297893282648
6UNJ_QDY,run5_s44,3,0.7264493742716513
6UNJ_QDY,run5_s44,4,0.6987448406913916
6UNK_QE4,run5_s44,0,0.8049678718533454
6UNK_QE4,run5_s44,1,0.6872216671413788
6UNK_QE4,run5_s44,2,0.77411888716258
6UNK_QE4,run5_s44,3,0.7023121249250954
6UNK_QE4,run5_s44,4,1.2200987111169563
6UNL_QDJ,run5_s44,0,0.9953865048927844
6UNL_QDJ,run5_s44,1,1.0726698675716764
6UNL_QDJ,run5_s44,2,0.8156768269440544
6UNL_QDJ,run5_s44,3,1.320620471827876
6UNL_QDJ,run5_s44,4,1.0780615038110597
6UNM_QDP,run5_s44,0,0.769791265593472
6UNM_QDP,run5_s44,1,0.9720686793018797
6UNM_QDP,run5_s44,2,0.7647514268323251
6UNM_QDP,run5_s44,3,0.9153162876969686
6UNM_QDP,run5_s44,4,0.8021655469872154
7KVH_X5Y,run5_s44,0,0.6869016714028691
7KVH_X5Y,run5_s44,1,0.6646870533756915
7KVH_X5Y,run5_s44,2,0.6692348739638082
7KVH_X5Y,run5_s44,3,0.5833815889270058
7KVH_X5Y,run5_s44,4,0.6620951676115953
7KVI_X7P,run5_s44,0,0.5910102224954538
7KVI_X7P,run5_s44,1,0.6018632097296353
7KVI_X7P,run5_s44,2,0.6136038809004446
7KVI_X7P,run5_s44,3,0.6823424901394591
7KVI_X7P,run5_s44,4,0.6619384796467317
7KVJ_X7M,run5_s44,0,0.7234664153918481
7KVJ_X7M,run5_s44,1,0.662742568045165
7KVJ_X7M,run5_s44,2,0.63872730916058
7KVJ_X7M,run5_s44,3,0.6991397126548542
7KVJ_X7M,run5_s44,4,0.6314657772704895
7KVK_X7J,run5_s44,0,0.6700122544985067
7KVK_X7J,run5_s44,1,0.6734325020670302
7KVK_X7J,run5_s44,2,0.6442597181038939
7KVK_X7J,run5_s44,3,0.6562254677691156
7KVK_X7J,run5_s44,4,0.8687145983812524
7KVM_X71,run5_s44,0,1.1394215159617802
7KVM_X71,run5_s44,1,1.1527358590683927
7KVM_X71,run5_s44,2,1.2817564925371754
7KVM_X71,run5_s44,3,1.0033142288961943
7KVM_X71,run5_s44,4,1.0410529240289335
7KVN_X6V,run5_s44,0,1.5006406441193956
7KVN_X6V,run5_s44,1,1.579502420908777
7KVN_X6V,run5_s44,2,1.6134330335994644
7KVN_X6V,run5_s44,3,1.4772685987615846
7KVN_X6V,run5_s44,4,1.4350180104694743
7KVO_X6S,run5_s44,0,0.5520805680506764
7KVO_X6S,run5_s44,1,0.5243431295827139
7KVO_X6S,run5_s44,2,0.5173903323131327
7KVO_X6S,run5_s44,3,0.6541075032099066
7KVO_X6S,run5_s44,4,0.6736154007325389
7KVP_X6J,run5_s44,0,0.5807289585945618
7KVP_X6J,run5_s44,1,0.6075099762391392
7KVP_X6J,run5_s44,2,0.5396406313429603
7KVP_X6J,run5_s44,3,0.5397535445245756
7KVP_X6J,run5_s44,4,0.7934813284526708
7KVQ_X7D,run5_s44,0,0.5667075633139785
7KVQ_X7D,run5_s44,1,0.5456640067605296
7KVQ_X7D,run5_s44,2,0.8059224626758756
7KVQ_X7D,run5_s44,3,0.658504721000409
7KVQ_X7D,run5_s44,4,0.5882169437552746
7KVS_X74,run5_s44,0,0.5764047730175621
7KVS_X74,run5_s44,1,0.5755953887092887
7KVS_X74,run5_s44,2,0.5302420311613216
7KVS_X74,run5_s44,3,0.6411653686863942
7KVS_X74,run5_s44,4,0.6921538004501115
7LXL_YNV,run5_s44,0,1.849921150541609
7LXL_YNV,run5_s44,1,1.7788314985525584
7LXL_YNV,run5_s44,2,1.7663671107138457
7LXL_YNV,run5_s44,3,1.7598944713482234
7LXL_YNV,run5_s44,4,1.9896811024047012
7UF9_NH0,run5_s44,0,1.0879811741748913
7UF9_NH0,run5_s44,1,1.0187792480689197
7UF9_NH0,run5_s44,2,1.0828040893726465
7UF9_NH0,run5_s44,3,1.1743062356763945
7UF9_NH0,run5_s44,4,0.870259207575929
7UFA_NI6,run5_s44,0,0.6467355791068443
7UFA_NI6,run5_s44,1,0.7686592068445619
7UFA_NI6,run5_s44,2,0.6599786592636673
7UFA_NI6,run5_s44,3,0.7169435226725561
7UFA_NI6,run5_s44,4,0.6509270513517876
7UFB_NJ0,run5_s44,0,0.9290293382081067
7UFB_NJ0,run5_s44,1,0.9702304504563736
7UFB_NJ0,run5_s44,2,0.9305442777189037
7UFB_NJ0,run5_s44,3,1.053025844261304
7UFB_NJ0,run5_s44,4,1.0551393530900877
7UFC_NJO,run5_s44,0,0.8840174471695146
7UFC_NJO,run5_s44,1,0.8589518685161383
7UFC_NJO,run5_s44,2,0.8836743238130287
7UFC_NJO,run5_s44,3,0.8758935430314306
7UFC_NJO,run5_s44,4,0.9123298238652465
7UFD_T0K,run5_s44,0,0.7122090637048148
7UFD_T0K,run5_s44,1,0.6690893006894979
7UFD_T0K,run5_s44,2,0.6863113105823077
7UFD_T0K,run5_s44,3,0.6685066414425619
7UFD_T0K,run5_s44,4,0.7423761441151391
7UFE_NXR,run5_s44,0,0.7272066062605741
7UFE_NXR,run5_s44,1,0.795673058685766
7UFE_NXR,run5_s44,2,0.8578294177249465
7UFE_NXR,run5_s44,3,0.8780749327193524
7UFE_NXR,run5_s44,4,0.7846195842893522
7UFF_NYF,run5_s44,0,0.7304023666715409
7UFF_NYF,run5_s44,1,0.8799354769412541
7UFF_NYF,run5_s44,2,0.9411174547782047
7UFF_NYF,run5_s44,3,0.7653464623637142
7UFF_NYF,run5_s44,4,1.0203800057627281
8SO1_CFF,run5_s44,0,0.5880808021650109
8SO1_CFF,run5_s44,1,0.5058073250029246
8SO1_CFF,run5_s44,2,0.6360260615309706
8SO1_CFF,run5_s44,3,0.7269483067759724
8SO1_CFF,run5_s44,4,0.8511029368907108
8SPD_CL6,run5_s44,0,0.6020755884365743
8SPD_CL6,run5_s44,1,0.6412795442894198
8SPD_CL6,run5_s44,2,0.43290537687194747
8SPD_CL6,run5_s44,3,0.49872227101429495
8SPD_CL6,run5_s44,4,0.587026852167057
9BBB_A1APA,run5_s44,0,1.2049648561054072
9BBB_A1APA,run5_s44,1,1.2017731679583694
9BBB_A1APA,run5_s44,2,1.3631041982769585
9BBB_A1APA,run5_s44,3,1.1834582150929833
9BBB_A1APA,run5_s44,4,0.9634866330450258
9BV5_A1ASV,run5_s44,0,1.4972872772344112
9BV5_A1ASV,run5_s44,1,0.7007491001305413
9BV5_A1ASV,run5_s44,2,0.6978541156549618
9BV5_A1ASV,run5_s44,3,1.605344459624247
9BV5_A1ASV,run5_s44,4,0.6996758495586253
9BV6_A1ASU,run5_s44,0,1.2016053685254084
9BV6_A1ASU,run5_s44,1,1.8390371300202193
9BV6_A1ASU,run5_s44,2,2.562097421189687
9BV6_A1ASU,run5_s44,3,1.058356007921105
9BV6_A1ASU,run5_s44,4,0.944570160142359
9BV6_PG0,run5_s44,0,2.713093777919259
9BV6_PG0,run5_s44,1,2.7186938944957815
9BV6_PG0,run5_s44,2,3.0277663225099443
9BV6_PG0,run5_s44,3,3.0683770587693506
9BV6_PG0,run5_s44,4,3.270322826321912
9BV7_A1AST,run5_s44,0,1.2754307553867377
9BV7_A1AST,run5_s44,1,1.2828268504382552
9BV7_A1AST,run5_s44,2,1.2859585580028505
9BV7_A1AST,run5_s44,3,1.2133518522214537
9BV7_A1AST,run5_s44,4,1.2242481508978782
9BV8_A1ASS,run5_s44,0,0.6613423713655676
9BV8_A1ASS,run5_s44,1,0.7470805523536643
9BV8_A1ASS,run5_s44,2,0.7057945566636616
9BV8_A1ASS,run5_s44,3,0.76059511975366
9BV8_A1ASS,run5_s44,4,0.7741429472936454
9BV9_A1ASR,run5_s44,0,1.2512872251355378
9BV9_A1ASR,run5_s44,1,1.312313149862441
9BV9_A1ASR,run5_s44,2,1.1741721432503478
9BV9_A1ASR,run5_s44,3,0.7946024331270126
9BV9_A1ASR,run5_s44,4,1.0418085504592123
9BVA_A1ASQ,run5_s44,0,1.2261654142816183
9BVA_A1ASQ,run5_s44,1,1.442943135668465
9BVA_A1ASQ,run5_s44,2,1.1319771637883498
9BVA_A1ASQ,run5_s44,3,1.1858566811916351
9BVA_A1ASQ,run5_s44,4,1.194685408005903
9BVB_A1ASP,run5_s44,0,1.2496807232483929
9BVB_A1ASP,run5_s44,1,1.3615845611650634
9BVB_A1ASP,run5_s44,2,1.2228766858428022
9BVB_A1ASP,run5_s44,3,0.9938943155374803
9BVB_A1ASP,run5_s44,4,1.4273898093136574
9BVC_A1ASO,run5_s44,0,1.4127737603851744
9BVC_A1ASO,run5_s44,1,1.449511113480815
9BVC_A1ASO,run5_s44,2,1.1344766022351762
9BVC_A1ASO,run5_s44,3,0.8860071383591459
9BVC_A1ASO,run5_s44,4,1.0806205026047768
9COR_A1A07,run5_s44,0,1.4237921005467835
9COR_A1A07,run5_s44,1,1.283855267693743
9COR_A1A07,run5_s44,2,1.0875478599544643
9COR_A1A07,run5_s44,3,1.427122890273514
9COR_A1A07,run5_s44,4,1.4427088358530207
9COS_A1A06,run5_s44,0,0.8868500751855307
9COS_A1A06,run5_s44,1,0.6742055584974906
9COS_A1A06,run5_s44,2,0.9990011087317504
9COS_A1A06,run5_s44,3,0.6875787155750023
9COS_A1A06,run5_s44,4,0.7686400769694246
9COT_A1A08,run5_s44,0,0.7811502359998688
9COT_A1A08,run5_s44,1,0.7915820594065998
9COT_A1A08,run5_s44,2,0.8617786670521079
9COT_A1A08,run5_s44,3,0.7842414553267147
9COT_A1A08,run5_s44,4,0.8276801066414442
9COU_A1A4U,run5_s44,0,0.9679883677836693
9COU_A1A4U,run5_s44,1,1.084675892090221
9COU_A1A4U,run5_s44,2,1.4600742171742935
9COU_A1A4U,run5_s44,3,0.9314460621841893
9COU_A1A4U,run5_s44,4,1.446306149045564
9COV_A1A4S,run5_s44,0,1.0080049797858257
9COV_A1A4S,run5_s44,1,0.9518010101171779
9COV_A1A4S,run5_s44,2,0.9675242877023279
9COV_A1A4S,run5_s44,3,1.686994757889712
9COV_A1A4S,run5_s44,4,1.0456204409731988
9COW_A1A4V,run5_s44,0,0.7458889359273041
9COW_A1A4V,run5_s44,1,1.106840077927051
9COW_A1A4V,run5_s44,2,1.1447516715198103
9COW_A1A4V,run5_s44,3,1.079303044254844
9COW_A1A4V,run5_s44,4,1.0638409346585342
9COX_A1A4K,run5_s44,0,0.9006799395283352
9COX_A1A4K,run5_s44,1,1.1508989583665614
9COX_A1A4K,run5_s44,2,0.9218365343984363
9COX_A1A4K,run5_s44,3,1.4301957550068571
9COX_A1A4K,run5_s44,4,1.0244719344990638
9COY_A1A4T,run5_s44,0,1.6761631885867896
9COY_A1A4T,run5_s44,1,1.601026337246809
9COY_A1A4T,run5_s44,2,1.747876732937907
9COY_A1A4T,run5_s44,3,1.5050275911685669
9COY_A1A4T,run5_s44,4,1.9052487888258849
9MS1_A1BNX,run5_s44,0,0.9928368631293057
9MS1_A1BNX,run5_s44,1,0.9755554941356716
9MS1_A1BNX,run5_s44,2,0.9022046422463436
9MS1_A1BNX,run5_s44,3,0.8440687807309661
9MS1_A1BNX,run5_s44,4,0.9054735838016242
9PLJ_TCI,run5_s44,0,1.339424813502245
9PLJ_TCI,run5_s44,1,1.6037692364931804
9PLJ_TCI,run5_s44,2,2.294104841788957
9PLJ_TCI,run5_s44,3,1.58505701376812
9PLJ_TCI,run5_s44,4,1.5413303632143966
9PLK_A1CIW,run5_s44,0,1.639953859542056
9PLK_A1CIW,run5_s44,1,1.8846195866344446
9PLK_A1CIW,run5_s44,2,1.7430569577934958
9PLK_A1CIW,run5_s44,3,1.6861074674503254
9PLK_A1CIW,run5_s44,4,1.6544828495301336
9YK4_PG4,run5_s44,0,3.5801009868669453
9YK4_PG4,run5_s44,1,3.465685260292647
9YK4_PG4,run5_s44,2,3.327372131997984
9YK4_PG4,run5_s44,3,3.2819561227946665
9YK4_PG4,run5_s44,4,3.310476916503371
1W0G_MYT,run5_s45,0,1.081091881065611
1W0G_MYT,run5_s45,1,0.8931903374323554
1W0G_MYT,run5_s45,2,1.0159454678510058
1W0G_MYT,run5_s45,3,1.056391914218967
1W0G_MYT,run5_s45,4,1.3945415050525558
2J0D_ERY,run5_s45,0,1.1842910886404523
2J0D_ERY,run5_s45,1,1.7100908419603493
2J0D_ERY,run5_s45,2,1.3261452628860793
2J0D_ERY,run5_s45,3,1.5762469315287155
2J0D_ERY,run5_s45,4,1.1985541038883454
2V0M_KLN,run5_s45,0,1.6868929483334634
2V0M_KLN,run5_s45,1,1.639469534248146
2V0M_KLN,run5_s45,2,1.5767445987938253
2V0M_KLN,run5_s45,3,1.4025730749062473
2V0M_KLN,run5_s45,4,1.8515453922505754
3NXU_RIT,run5_s45,0,0.8922945098243363
3NXU_RIT,run5_s45,1,0.9612832079649628
3NXU_RIT,run5_s45,2,0.980521454021685
3NXU_RIT,run5_s45,3,1.019426441447114
3NXU_RIT,run5_s45,4,1.0485108943276087
3TJS_D0R,run5_s45,0,1.5282463968025513
3TJS_D0R,run5_s45,1,1.5782710779782516
3TJS_D0R,run5_s45,2,1.4638969404667292
3TJS_D0R,run5_s45,3,1.5918126006217423
3TJS_D0R,run5_s45,4,1.504894934457434
3UA1_08Y,run5_s45,0,0.9520123740655746
3UA1_08Y,run5_s45,1,0.9829382515898207
3UA1_08Y,run5_s45,2,1.0273236727960917
3UA1_08Y,run5_s45,3,0.9996900849393476
3UA1_08Y,run5_s45,4,0.9365068241425271
4D6Z_PK9,run5_s45,0,0.946282167641687
4D6Z_PK9,run5_s45,1,0.9916315591582087
4D6Z_PK9,run5_s45,2,1.8165861008786384
4D6Z_PK9,run5_s45,3,1.0410809861960912
4D6Z_PK9,run5_s45,4,1.036084027566214
4D78_J9K,run5_s45,0,1.2226066256195065
4D78_J9K,run5_s45,1,0.9615609292358663
4D78_J9K,run5_s45,2,1.1819741610716474
4D78_J9K,run5_s45,3,1.2065531117920847
4D78_J9K,run5_s45,4,1.2881793961249464
4D7D_PKT,run5_s45,0,1.616538504907357
4D7D_PKT,run5_s45,1,1.5696989486753077
4D7D_PKT,run5_s45,2,1.6581788228624952
4D7D_PKT,run5_s45,3,1.5708676153132042
4D7D_PKT,run5_s45,4,1.6346857968481765
4I4G_Z8Z,run5_s45,0,0.9073217020057618
4I4G_Z8Z,run5_s45,1,0.8843318083028214
4I4G_Z8Z,run5_s45,2,0.9856293006146053
4I4G_Z8Z,run5_s45,3,1.2017471273171338
4I4G_Z8Z,run5_s45,4,0.802157071310111
4I4H_Z9Z,run5_s45,0,1.0115212304344192
4I4H_Z9Z,run5_s45,1,0.9224683818420152
4I4H_Z9Z,run5_s45,2,0.9201406638844511
4I4H_Z9Z,run5_s45,3,1.1661351361824595
4I4H_Z9Z,run5_s45,4,1.0379297194277493
4K9T_1RD,run5_s45,0,1.513060109103621
4K9T_1RD,run5_s45,1,0.9809688232059923
4K9T_1RD,run5_s45,2,0.9805122182905378
4K9T_1RD,run5_s45,3,1.2151663949240454
4K9T_1RD,run5_s45,4,1.4145694984644481
4K9U_5AW,run5_s45,0,1.2658189775131514
4K9U_5AW,run5_s45,1,1.5012663116715237
4K9U_5AW,run5_s45,2,1.3569493277655666
4K9U_5AW,run5_s45,3,1.2825285388662142
4K9U_5AW,run5_s45,4,1.397936940291258
4K9V_6AW,run5_s45,0,0.9072715731227119
4K9V_6AW,run5_s45,1,0.9826240148886806
4K9V_6AW,run5_s45,2,1.1312868987060858
4K9V_6AW,run5_s45,3,0.8835676185885173
4K9V_6AW,run5_s45,4,0.8201143483830401
4K9W_7AW,run5_s45,0,1.1105468100688205
4K9W_7AW,run5_s45,1,1.1059661442083193
4K9W_7AW,run5_s45,2,1.1004865195823061
4K9W_7AW,run5_s45,3,1.084575479042811
4K9W_7AW,run5_s45,4,1.1330191003864123
4K9X_8AW,run5_s45,0,0.7968791627838996
4K9X_8AW,run5_s45,1,0.7725887140616016
4K9X_8AW,run5_s45,2,0.7997153657893722
4K9X_8AW,run5_s45,3,0.8792834990473334
4K9X_8AW,run5_s45,4,0.8567718095713788
4NY4_2QH,run5_s45,0,0.7628130168364498
4NY4_2QH,run5_s45,1,0.8105508428479793
4NY4_2QH,run5_s45,2,0.7603766265365078
4NY4_2QH,run5_s45,3,0.8396172438110288
4NY4_2QH,run5_s45,4,0.8174267255896149
5G5J_MF8,run5_s45,0,1.609942914685554
5G5J_MF8,run5_s45,1,1.6369765445112936
5G5J_MF8,run5_s45,2,1.6635734331085879
5G5J_MF8,run5_s45,3,1.6247562090882652
5G5J_MF8,run5_s45,4,11.17542213597084
5TE8_08J,run5_s45,0,1.8908869650861566
5TE8_08J,run5_s45,1,1.8399627194672143
5TE8_08J,run5_s45,2,1.5800548817175235
5TE8_08J,run5_s45,3,1.5074672018272457
5TE8_08J,run5_s45,4,1.4879808729506945
6BCZ_D7Y,run5_s45,0,0.9616438437555799
6BCZ_D7Y,run5_s45,1,1.0517464358429034
6BCZ_D7Y,run5_s45,2,1.0230422987570322
6BCZ_D7Y,run5_s45,3,1.3362646446899642
6BCZ_D7Y,run5_s45,4,0.8940811939298914
6BD5_D7M,run5_s45,0,1.0151639286506797
6BD5_D7M,run5_s45,1,1.1211269029673183
6BD5_D7M,run5_s45,2,1.2212308801673595
6BD5_D7M,run5_s45,3,1.0737604453308778
6BD5_D7M,run5_s45,4,1.1417959057099054
6BD6_80K,run5_s45,0,1.1907219360352899
6BD6_80K,run5_s45,1,1.1868342110032069
6BD6_80K,run5_s45,2,1.2687638303810866
6BD6_80K,run5_s45,3,1.306580674122098
6BD6_80K,run5_s45,4,1.2515590261123712
6BD7_D7J,run5_s45,0,1.2118389318887577
6BD7_D7J,run5_s45,1,1.1895615860608142
6BD7_D7J,run5_s45,2,1.2738150418499552
6BD7_D7J,run5_s45,3,1.264751954634756
6BD7_D7J,run5_s45,4,1.2649816423745395
6BD8_D81,run5_s45,0,1.106888287077867
6BD8_D81,run5_s45,1,1.2555547679745729
6BD8_D81,run5_s45,2,1.253745456743221
6BD8_D81,run5_s45,3,1.1769007174949613
6BD8_D81,run5_s45,4,1.5252320682598426
6BDH_DEV,run5_s45,0,0.9643982473138891
6BDH_DEV,run5_s45,1,0.8446087541110412
6BDH_DEV,run5_s45,2,0.9358453986379226
6BDH_DEV,run5_s45,3,0.8408709456886443
6BDH_DEV,run5_s45,4,0.8494529327535224
6BDI_DEJ,run5_s45,0,1.7311808248847866
6BDI_DEJ,run5_s45,1,1.4531124928599357
6BDI_DEJ,run5_s45,2,1.5860334434449375
6BDI_DEJ,run5_s45,3,2.038583245593162
6BDI_DEJ,run5_s45,4,1.3768140566807825
6BDK_DJ1,run5_s45,0,1.8499412337702392
6BDK_DJ1,run5_s45,1,2.058298134542127
6BDK_DJ1,run5_s45,2,1.5305826440919363
6BDK_DJ1,run5_s45,3,1.7237199934205485
6BDK_DJ1,run5_s45,4,1.6991688636820108
6BDM_Y83,run5_s45,0,1.1843847139557904
6BDM_Y83,run5_s45,1,1.7150293916415176
6BDM_Y83,run5_s45,2,1.2369404213225228
6BDM_Y83,run5_s45,3,1.192468547147066
6BDM_Y83,run5_s45,4,1.2533023578439986
6DA2_G0D,run5_s45,0,0.9269392038456401
6DA2_G0D,run5_s45,1,0.8747001564404471
6DA2_G0D,run5_s45,2,1.040943795787255
6DA2_G0D,run5_s45,3,0.890563920309768
6DA2_G0D,run5_s45,4,0.9266167278810301
6DA5_G1J,run5_s45,0,0.833626815032
6DA5_G1J,run5_s45,1,0.8280112994070487
6DA5_G1J,run5_s45,2,0.9308580949424278
6DA5_G1J,run5_s45,3,0.8003421042866011
6DA5_G1J,run5_s45,4,0.8883867253073552
6DA8_G0J,run5_s45,0,0.9287577893095413
6DA8_G0J,run5_s45,1,1.0202668233016725
6DA8_G0J,run5_s45,2,1.46872811404775
6DA8_G0J,run5_s45,3,0.9769174658930113
6DA8_G0J,run5_s45,4,1.4030998601330014
6DAA_G0M,run5_s45,0,1.0692957579414415
6DAA_G0M,run5_s45,1,1.0647717166161914
6DAA_G0M,run5_s45,2,0.8762193734507648
6DAA_G0M,run5_s45,3,1.0173060053117124
6DAA_G0M,run5_s45,4,1.0600814638409264
6DAB_G0V,run5_s45,0,0.8785477627387402
6DAB_G0V,run5_s45,1,0.7419915952219237
6DAB_G0V,run5_s45,2,0.7831465154465277
6DAB_G0V,run5_s45,3,0.7703714611025733
6DAB_G0V,run5_s45,4,0.8403064425998922
6DAC_FZV,run5_s45,0,0.8899143479002887
6DAC_FZV,run5_s45,1,0.8249519539638618
6DAC_FZV,run5_s45,2,0.9542057640677696
6DAC_FZV,run5_s45,3,1.1377568272919742
6DAC_FZV,run5_s45,4,1.0615210663443324
6OO9_MWV,run5_s45,0,1.351918366361264
6OO9_MWV,run5_s45,1,1.3042221511964167
6OO9_MWV,run5_s45,2,1.3526062233625584
6OO9_MWV,run5_s45,3,1.3552947781973115
6OO9_MWV,run5_s45,4,1.215547353835318
6OOA_MWY,run5_s45,0,2.7817781711748304
6OOA_MWY,run5_s45,1,1.4005615804986296
6OOA_MWY,run5_s45,2,1.394967722960052
6OOA_MWY,run5_s45,3,1.6477330708120785
6OOA_MWY,run5_s45,4,1.5239408503189917
6OOB_MWS,run5_s45,0,0.8814601157405564
6OOB_MWS,run5_s45,1,1.1548655126980738
6OOB_MWS,run5_s45,2,1.1851263638686456
6OOB_MWS,run5_s45,3,1.1473066913238783
6OOB_MWS,run5_s45,4,2.257007955752245
6UNE_QES,run5_s45,0,1.5665149539373873
6UNE_QES,run5_s45,1,1.4076708905698754
6UNE_QES,run5_s45,2,1.2793212325317995
6UNE_QES,run5_s45,3,1.1800029852123146
6UNE_QES,run5_s45,4,1.1024408406611297
6UNG_QEP,run5_s45,0,0.7882850482281384
6UNG_QEP,run5_s45,1,1.1500773232201567
6UNG_QEP,run5_s45,2,0.8942667500788785
6UNG_QEP,run5_s45,3,1.3591267125327577
6UNG_QEP,run5_s45,4,0.7925457549356612
6UNH_QEA,run5_s45,0,1.5570692124483407
6UNH_QEA,run5_s45,1,1.1929204865714405
6UNH_QEA,run5_s45,2,1.5403094472964671
6UNH_QEA,run5_s45,3,1.6752354091111072
6UNH_QEA,run5_s45,4,1.385757802542239
6UNI_QDV,run5_s45,0,1.3588615602605505
6UNI_QDV,run5_s45,1,1.734357469843724
6UNI_QDV,run5_s45,2,1.1123766491228082
6UNI_QDV,run5_s45,3,1.5089027491753595
6UNI_QDV,run5_s45,4,1.6781231314686311
6UNJ_QDY,run5_s45,0,0.7630818614699103
6UNJ_QDY,run5_s45,1,0.7451598716941356
6UNJ_QDY,run5_s45,2,0.5801103048222636
6UNJ_QDY,run5_s45,3,0.7000660890863734
6UNJ_QDY,run5_s45,4,1.7203163515821256
6UNK_QE4,run5_s45,0,0.633345595615407
6UNK_QE4,run5_s45,1,0.7055861077272058
6UNK_QE4,run5_s45,2,0.7113348288158612
6UNK_QE4,run5_s45,3,0.7944381403309839
6UNK_QE4,run5_s45,4,0.7910249754726912
6UNL_QDJ,run5_s45,0,0.8212755335219484
6UNL_QDJ,run5_s45,1,0.8605351045750004
6UNL_QDJ,run5_s45,2,0.9385027252749822
6UNL_QDJ,run5_s45,3,0.8776963356288486
6UNL_QDJ,run5_s45,4,1.2027061654320188
6UNM_QDP,run5_s45,0,0.7269487080607762
6UNM_QDP,run5_s45,1,0.8840739106075779
6UNM_QDP,run5_s45,2,0.9785883808260342
6UNM_QDP,run5_s45,3,0.8613788073881408
6UNM_QDP,run5_s45,4,1.0615254555207938
7KVH_X5Y,run5_s45,0,0.605662681565456
7KVH_X5Y,run5_s45,1,0.6508178133887667
7KVH_X5Y,run5_s45,2,0.5982482984648964
7KVH_X5Y,run5_s45,3,0.664982401475592
7KVH_X5Y,run5_s45,4,0.6043226334707285
7KVI_X7P,run5_s45,0,0.6374487683530027
7KVI_X7P,run5_s45,1,0.5132986056102004
7KVI_X7P,run5_s45,2,0.6313797350900963
7KVI_X7P,run5_s45,3,0.5459281259830525
7KVI_X7P,run5_s45,4,0.553010067578857
7KVJ_X7M,run5_s45,0,0.6910129962931164
7KVJ_X7M,run5_s45,1,0.6014891277879101
7KVJ_X7M,run5_s45,2,0.9102444144003854
7KVJ_X7M,run5_s45,3,0.5975876411912913
7KVJ_X7M,run5_s45,4,0.647938991639176
7KVK_X7J,run5_s45,0,0.6859302650282931
7KVK_X7J,run5_s45,1,0.5603923005150512
7KVK_X7J,run5_s45,2,0.7287796534841182
7KVK_X7J,run5_s45,3,0.646669204307592
7KVK_X7J,run5_s45,4,0.6865394453236352
7KVM_X71,run5_s45,0,1.078124024405882
7KVM_X71,run5_s45,1,1.0834766193430778
7KVM_X71,run5_s45,2,1.106891727396195
7KVM_X71,run5_s45,3,1.1525762433962943
7KVM_X71,run5_s45,4,1.4577747715286102
7KVN_X6V,run5_s45,0,1.6248964424391064
7KVN_X6V,run5_s45,1,1.6554187053633174
7KVN_X6V,run5_s45,2,1.60230825145668
7KVN_X6V,run5_s45,3,1.1029721104299097
7KVN_X6V,run5_s45,4,0.998012453122875
7KVO_X6S,run5_s45,0,0.5797576947526871
7KVO_X6S,run5_s45,1,0.6182745211350819
7KVO_X6S,run5_s45,2,0.6210858307992075
7KVO_X6S,run5_s45,3,0.5251425446381326
7KVO_X6S,run5_s45,4,0.9204564525435174
7KVP_X6J,run5_s45,0,0.5022909637288869
7KVP_X6J,run5_s45,1,0.5021093916587066
7KVP_X6J,run5_s45,2,0.7425158392972543
7KVP_X6J,run5_s45,3,0.6599479841883368
7KVP_X6J,run5_s45,4,0.6181895038216972
7KVQ_X7D,run5_s45,0,0.533316229480327
7KVQ_X7D,run5_s45,1,0.8484317788695114
7KVQ_X7D,run5_s45,2,0.7276573849125872
7KVQ_X7D,run5_s45,3,0.5427247362901597
7KVQ_X7D,run5_s45,4,0.6828968810938841
7KVS_X74,run5_s45,0,0.5255088793925966
7KVS_X74,run5_s45,1,0.5012401720334835
7KVS_X74,run5_s45,2,0.7770296406815522
7KVS_X74,run5_s45,3,0.8856210995506887
7KVS_X74,run5_s45,4,0.8080573420795826
7LXL_YNV,run5_s45,0,1.7382166445696512
7LXL_YNV,run5_s45,1,1.777234978772343
7LXL_YNV,run5_s45,2,1.809473211606922
7LXL_YNV,run5_s45,3,1.8731456922644174
7LXL_YNV,run5_s45,4,1.8537385058907287
7UF9_NH0,run5_s45,0,1.0021553266182703
7UF9_NH0,run5_s45,1,0.9656484006027672
7UF9_NH0,run5_s45,2,1.0712118003397535
7UF9_NH0,run5_s45,3,1.0527551037377354
7UF9_NH0,run5_s45,4,0.8966800894131075
7UFA_NI6,run5_s45,0,0.7341050078544362
7UFA_NI6,run5_s45,1,0.8026058822946286
7UFA_NI6,run5_s45,2,0.6419421991684006
7UFA_NI6,run5_s45,3,0.8144184543228784
7UFA_NI6,run5_s45,4,0.7644081002510148
7UFB_NJ0,run5_s45,0,0.9111203427466749
7UFB_NJ0,run5_s45,1,0.9751450527058937
7UFB_NJ0,run5_s45,2,0.9015973165989553
7UFB_NJ0,run5_s45,3,0.862797736361547
7UFB_NJ0,run5_s45,4,0.9215263938169019
