ligand,sample,rep,engine,ranking_score,ptm,iptm,plddt,gpde,has_clash,disorder
X6V,0,0,protenix,0.9716018438339233,0.9524139761924744,0.976398766040802,92.3026351928711,0.42291754484176636,0.0,0.0
X6V,1,0,protenix,0.9714116454124451,0.9522509574890137,0.9762018322944641,92.2931137084961,0.4236958920955658,0.0,0.0
X6V,2,0,protenix,0.9715794920921326,0.952312707901001,0.9763962030410767,92.30548858642578,0.42395374178886414,0.0,0.0
X6V,3,0,protenix,0.972058892250061,0.9523434638977051,0.9769877195358276,92.30421447753906,0.4212217330932617,0.0,0.0
X6V,4,0,protenix,0.972052812576294,0.9524082541465759,0.9769639372825623,92.30863189697266,0.4211368262767792,0.0,0.0
X6V,5,0,protenix,0.9715429544448853,0.9526061415672302,0.9762771129608154,92.29780578613281,0.42287617921829224,0.0,0.0
X6V,6,0,protenix,0.9714034199714661,0.9523181915283203,0.9761746525764465,92.30554962158203,0.42356303334236145,0.0,0.0
X6V,7,0,protenix,0.9720838069915771,0.9523441195487976,0.9770187139511108,92.30397033691406,0.42146044969558716,0.0,0.0
X6V,8,0,protenix,0.9714296460151672,0.9522159695625305,0.9762330055236816,92.30838012695312,0.4233285188674927,0.0,0.0
X6V,9,0,protenix,0.9722915887832642,0.9524728059768677,0.9772462248802185,92.30518341064453,0.42137831449508667,0.0,0.0
X6V,10,0,protenix,0.9723036885261536,0.9524565935134888,0.9772654175758362,92.30037689208984,0.42113515734672546,0.0,0.0
X6V,11,0,protenix,0.9715374708175659,0.9525054693222046,0.9762954711914062,92.3069076538086,0.42219486832618713,0.0,0.0
X6V,12,0,protenix,0.9716789126396179,0.9523128867149353,0.9765204191207886,92.29812622070312,0.4216771125793457,0.0,0.0
X6V,13,0,protenix,0.9712473750114441,0.952206552028656,0.9760075807571411,92.30364990234375,0.42367255687713623,0.0,0.0
X6V,14,0,protenix,0.9721341133117676,0.9523031115531921,0.9770918488502502,92.2429428100586,0.42106130719184875,0.0,0.0
X6V,15,0,protenix,0.971691370010376,0.9524328112602234,0.9765059947967529,92.30835723876953,0.4218740165233612,0.0,0.0
X6V,16,0,protenix,0.9716007709503174,0.9524860382080078,0.97637939453125,92.31558227539062,0.42159467935562134,0.0,0.0
X6V,17,0,protenix,0.9719853401184082,0.9523407816886902,0.9768964052200317,92.30341339111328,0.4213126003742218,0.0,0.0
X6V,18,0,protenix,0.9716005325317383,0.9521956443786621,0.9764516949653625,92.28752136230469,0.42354559898376465,0.0,0.0
X6V,19,0,protenix,0.9719324111938477,0.9523758292198181,0.9768215417861938,92.2974624633789,0.4237139821052551,0.0,0.0
X71,0,0,protenix,0.9727105498313904,0.9499924182891846,0.9783900380134583,91.78388977050781,0.41748738288879395,0.0,0.0
X71,1,0,protenix,0.9725843667984009,0.9499154686927795,0.978251576423645,91.75962829589844,0.4178151488304138,0.0,0.0
X71,2,0,protenix,0.9736729264259338,0.9501197934150696,0.9795612096786499,91.7697525024414,0.4160737097263336,0.0,0.0
X71,3,0,protenix,0.9727447032928467,0.9498159885406494,0.9784768223762512,91.7684555053711,0.41800251603126526,0.0,0.0
X71,4,0,protenix,0.9728646278381348,0.9499739408493042,0.97858726978302,91.75344848632812,0.4182106852531433,0.0,0.0
X71,5,0,protenix,0.9726844429969788,0.9499183297157288,0.9783759713172913,91.7680892944336,0.41789186000823975,0.0,0.0
X71,6,0,protenix,0.9734671115875244,0.9500485062599182,0.9793217182159424,91.77544403076172,0.41585683822631836,0.0,0.0
X71,7,0,protenix,0.9730271100997925,0.9500066637992859,0.9787821769714355,91.76895904541016,0.41844403743743896,0.0,0.0
X71,8,0,protenix,0.9735662341117859,0.9500864148139954,0.9794361591339111,91.78020477294922,0.41554275155067444,0.0,0.0
X71,9,0,protenix,0.9726983904838562,0.9499019384384155,0.9783974885940552,91.76880645751953,0.41788390278816223,0.0,0.0
X71,10,0,protenix,0.9728701710700989,0.9499183297157288,0.9786081314086914,91.77056884765625,0.4169750213623047,0.0,0.0
X71,11,0,protenix,0.9733256697654724,0.9499804973602295,0.9791619181632996,91.7669906616211,0.4155263304710388,0.0,0.0
X71,12,0,protenix,0.9734249114990234,0.9499234557151794,0.9793002605438232,91.75819396972656,0.41677287220954895,0.0,0.0
X71,13,0,protenix,0.973422110080719,0.9498937726020813,0.9793041348457336,91.7544174194336,0.4160267412662506,0.0,0.0
X71,14,0,protenix,0.9736613035202026,0.9501805305480957,0.979531466960907,91.77953338623047,0.41523662209510803,0.0,0.0
X71,15,0,protenix,0.9731449484825134,0.9499346017837524,0.9789475202560425,91.74896240234375,0.4164964556694031,0.0,0.0
X71,16,0,protenix,0.9734607934951782,0.9499746561050415,0.9793323278427124,91.76927185058594,0.41545355319976807,0.0,0.0
X71,17,0,protenix,0.972967267036438,0.9499455690383911,0.9787226319313049,91.76797485351562,0.41771844029426575,0.0,0.0
X71,18,0,protenix,0.9727520942687988,0.9499250054359436,0.9784588813781738,91.76280212402344,0.41715219616889954,0.0,0.0
X71,19,0,protenix,0.9735857844352722,0.9499825835227966,0.9794865250587463,91.774169921875,0.41584739089012146,0.0,0.0
X74,0,0,protenix,0.9762484431266785,0.9540870189666748,0.9817887544631958,92.34369659423828,0.40502020716667175,0.0,0.0
X74,1,0,protenix,0.9767200946807861,0.954017162322998,0.9823958277702332,92.34081268310547,0.4030746519565582,0.0,0.0
X74,2,0,protenix,0.9763398170471191,0.9541485905647278,0.9818876385688782,92.35005950927734,0.40398192405700684,0.0,0.0
X74,3,0,protenix,0.9761607050895691,0.9541165828704834,0.9816716909408569,92.34779357910156,0.40473759174346924,0.0,0.0
